,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_pos_count_new,total_ident_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,total_pos_count_old,total_ident_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,total_pos_count_diff,total_ident_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
1255,2020-06-08,2020,231287,231287,431173229.9833342,3629012.5666661994,179402,0,57,0.8231245162935957,150422959,46077722,104345237,232650,232650,380240101.60001135,3624020.499999408,180763,0,57,0.8257296367934608,5419200536,45992527,90189000,-1363,-1363,50933128.383322835,4992.0666667912155,-1361,0,0,-0.0026051204998650546,-5268777577,85195,14156237,1864.2346088769978,1634.38685407269,229.84775480430767,0.7756683255003524,0.7769739952718676,-1361
1256,2020-06-09,2020,231098,231098,430240283.3500016,3615829.666666309,180508,0,59,0.8262598551263877,149850993,45272845,104578148,232455,232455,379729318.4333437,3610695.199999535,181816,0,59,0.8290120668516556,5410049949,45267108,90665474,-1357,-1357,50510964.916657865,5134.466666773893,-1308,0,0,-0.002752211725267961,-5260198956,5737,13912674,1861.72222758311,1633.560553368797,228.16167421431305,0.7810885425230855,0.7821556860467618,-1308
1257,2020-06-10,2020,231205,231205,429151507.7999979,3611652.949999543,181157,0,53,0.8322873640275982,148103249,45341403,102761846,232324,232324,379047767.71667486,3607006.383332776,182280,0,53,0.8343520256194012,5397184665,45288072,88868342,-1119,-1119,50103740.08332306,4646.566666767001,-1123,0,0,-0.002064661591803074,-5249081416,53331,13893504,1856.1515010488438,1631.5480437521517,224.6034572966921,0.7835340931208236,0.7845939291678862,-1123
1258,2020-06-11,2020,233913,233913,428435066.83332926,3644370.466666037,181649,0,232,0.82767524677979,148201663,45607499,102594164,234985,234985,378707552.21666986,3639347.616665981,182698,0,235,0.82978913547674,5386802734,45522723,88624425,-1072,-1072,49727514.6166594,5022.850000056438,-1049,0,-3,-0.0021138886969500614,-5238601071,84776,13969739,1831.6000685439853,1611.6243684348783,219.97570010910704,0.7765665012205393,0.7774879247611549,-1049
1259,2020-06-12,2020,236332,236332,427200534.08332884,3649529.6833327822,184311,0,55,0.8309708376351892,146907897,45223091,101684806,237431,237431,378062364.3333464,3644116.3499993905,185430,0,55,0.8336274538708055,5370287176,45136377,87499565,-1099,-1099,49138169.74998242,5413.333333391696,-1119,0,0,-0.0026566162356163048,-5223379279,86714,14185241,1807.6288191329522,1592.3041402906379,215.32467884231437,0.7798816918572178,0.7809847913709668,-1119
1260,2020-06-13,2020,231393,231393,426304507.216662,3623327.8166660992,182189,0,50,0.8357426542721802,147998193,45458025,102540168,232536,232536,377491370.15000325,3618510.7666659714,183316,0,50,0.8383992156053424,5360719821,45379117,87552712,-1143,-1143,48813137.066658735,4817.050000127871,-1127,0,0,-0.0026565613331621662,-5212721628,78908,14987456,1842.3396870979761,1623.3674362249426,218.97225087303354,0.7873574395076774,0.7883338493824612,-1127
1261,2020-06-14,2020,230933,230933,425364329.98333764,3604063.3999994067,182072,0,57,0.8364633898143629,148314733,46133088,102181645,232121,232121,376971782.4833446,3599466.9999993304,183199,0,57,0.8389977640971603,5353434737,46100631,87384196,-1188,-1188,48392547.499993026,4596.400000076275,-1127,0,0,-0.002534374282797458,-5205120004,32457,14797449,1841.9382677371257,1624.0313564190428,217.90691131808285,0.7884191518752193,0.7892392329862442,-1127
1262,2020-06-15,2020,231229,231229,424967222.5999975,3639671.6833328037,180637,0,60,0.8264058573967825,146289800,45443481,100846319,232467,232467,376961064.28334725,3634893.3499993174,181889,0,60,0.8291026253188705,5351284821,45365138,86752890,-1238,-1238,48006158.31665027,4778.3333334862255,-1252,0,0,-0.0026967679220879504,-5204995021,78343,14093429,1837.862995558505,1621.5680689446126,216.29492661389236,0.7812039147338785,0.7824293340560166,-1252
1263,2020-06-16,2020,231627,231627,424414077.3999933,3654253.1833328595,180078,0,52,0.8234014169332715,145721780,45443226,100278554,232803,232802,376737186.516671,3649081.2166661243,181217,0,52,0.8254962350141571,5344886684,45362896,86500050,-1176,-1175,47676890.8833223,5171.966666735243,-1139,0,0,-0.00209481808088563,-5199164904,80330,13778504,1832.3169466426336,1618.2729809738362,214.04396566879745,0.7774482249478688,0.7784135084169878,-1139
1264,2020-06-17,2020,229961,229961,424110823.78332615,3610466.633332664,178916,0,66,0.823978848587353,143456846,44732973,98723873,232777,232777,376770900.58334506,3606322.01666596,180229,0,66,0.8210261323068769,5346368945,44656500,85255375,-2816,-2816,47339923.19998109,4144.616666703951,-1313,0,0,0.0029527162804761087,-5202912099,76473,13468498,1844.2728279287626,1618.5916159386238,225.68121199013876,0.778027578589413,0.774256047633572,-1313
1265,2020-06-18,2020,227236,227236,422385042.4500021,3573623.099999469,176717,0,61,0.8208470488830979,143930152,44591094,99339058,228212,228212,375225318.0666874,3569065.56666606,177652,0,61,0.8223537763132536,5337444364,44513329,85591513,-976,-976,47159724.38331467,4557.533333408646,-935,0,0,-0.0015067274301556743,-5193514212,77765,13747545,1858.794567982195,1644.1962651687352,214.5983028134599,0.7776804731644634,0.7784516151648467,-935
1266,2020-06-19,2020,234501,234501,421551701.3499931,3610471.516666143,180631,0,73,0.8152673122929119,144978853,44738227,100240626,237732,237732,374555270.8333302,3608715.6999995452,182410,0,73,0.8131004660710484,5332248280,44719229,86021086,-3231,-3231,46996430.516662896,1755.816666597966,-1779,0,0,0.002166846221863583,-5187269427,18998,14219540,1797.6541735429405,1575.535774878141,222.11839866479954,0.7702781651250954,0.7672925815624316,-1779
1267,2020-06-20,2020,232814,232814,420587400.48333746,3602637.716666155,181667,0,58,0.8253584406435815,143660918,44273527,99387391,233774,233774,373699233.78334355,3597670.2499994095,182625,0,58,0.8274701207148866,5323003366,44189554,85385649,-960,-960,46888166.69999391,4967.466666745488,-958,0,0,-0.002111680071305022,-5179342448,83973,14001742,1806.5382686751548,1598.5491704951944,207.98909817996037,0.7803096033743675,0.7812032133599117,-958
1268,2020-06-21,2020,229647,229647,419892794.49999505,3557498.3166661374,178634,0,63,0.8221444216558605,146089281,44920817,101168464,179710,179710,356706870.300001,2716657.566665895,99691,0,63,0.573123365422075,5220846809,28866806,52370123,49937,49937,63185924.19999403,840840.7500002426,78943,0,0,0.24902105623378556,-5074757528,16054011,48798341,1828.427083741547,1984.9027338489846,-156.47565010743756,0.7778634164609161,0.5547326247843748,78943
1269,2020-06-22,2020,228276,228276,419557279.8166736,3589102.133332775,177524,0,52,0.8224386269253021,146211533,45041628,101169905,228987,228987,357936051.5000157,3585652.133332612,178282,0,52,0.8244529165411006,5238647494,44984940,87390217,-711,-711,61621228.3166579,3450.0000001629815,-758,0,0,-0.0020142896157985257,-5092435961,56688,13779688,1837.938634883534,1563.1282627398746,274.8103721436594,0.7776726418896424,0.7785682156628979,-758
1270,2020-06-23,2020,232639,232639,419213795.56666553,3611749.766666267,182373,0,50,0.829345036730739,144143203,44209210,99933993,233626,233626,358426064.51667124,3606471.24999952,183323,0,51,0.831140369650643,5240541850,44157572,86411740,-987,-987,60787731.04999429,5278.516666747164,-950,0,-1,-0.0017953329199039691,-5096398647,51638,13522253,1801.9927680512103,1534.1873957379369,267.80537231327344,0.7839313270775752,0.7846857798361484,-950
1271,2020-06-24,2020,234655,234655,418777130.6333229,3648069.9166660304,186020,0,53,0.8386780592785084,145600594,44398253,101202341,235773,235773,358589449.21667534,3642566.2666659835,187109,0,53,0.8408681231523423,5236953851,44338257,87569369,-1118,-1118,60187681.41664755,5503.650000046939,-1089,0,0,-0.002190063873833914,-5091353257,59996,13632972,1784.6503617366895,1520.9097276476753,263.7406340890143,0.7927382753403933,0.79359807950868,-1089
1272,2020-06-25,2020,235423,235423,418007445.683326,3634029.8166661295,184593,0,55,0.8290948632886319,148204173,45598308,102605865,236746,236746,358158145.1000103,3628985.3999993517,185750,0,55,0.8304596487374726,5229616318,45573421,88683341,-1323,-1323,59849300.58331573,5044.4166667778045,-1157,0,0,-0.0013647854488406663,-5081412145,24887,13922524,1775.5590816671524,1512.8371550100542,262.72192665709827,0.7840907642838635,0.7845961494597585,-1157
1273,2020-06-26,2020,238067,238067,416524564.5833304,3664840.5833327803,185451,0,50,0.8217980652505429,148311803,46264339,102047464,239131,239129,357350481.20000833,3658727.3166660415,186483,0,51,0.8240964157721131,5216115789,46184907,87760636,-1064,-1062,59174083.38332206,6113.266666738782,-1032,0,-1,-0.002298350521570236,-5067803986,79432,14286828,1749.6106750760516,1494.3837058659064,255.22696921014517,0.7789865878093142,0.7798361567509022,-1032
1274,2020-06-27,2020,235888,235888,415764423.33333653,3654894.8666661307,183101,0,53,0.8195075629112131,148123297,46057552,102065745,236732,236732,357001254.083339,3650033.3333326722,183961,0,54,0.8212620178091603,5209058433,45974402,87423925,-844,-844,58763169.249997556,4861.533333458472,-860,0,-1,-0.001754454897947233,-5060935136,83150,14641820,1762.5501226570937,1508.0396992520614,254.51042340503227,0.7762200705419521,0.777085480627883,-860
1275,2020-06-28,2020,232399,232399,415154814.633339,3595829.51666611,180981,0,47,0.8255715386038575,146972075,45038643,101933432,233147,233147,356763122.5166773,3591507.3499993333,181818,0,50,0.8275637258896708,5204270846,44950926,87350064,-748,-748,58391692.11666167,4322.166666776873,-837,0,-3,-0.001992187285813296,-5057298771,87717,14583368,1786.3881283195667,1530.2067902082263,256.18133811134044,0.7787511994457808,0.7798427601470317,-837
1276,2020-06-29,2020,225834,225834,414513077.833333,3557631.7999994513,175903,0,54,0.823427827519314,145421834,44378674,101043160,226866,226866,356711784.46666497,3552276.3166660573,176912,0,54,0.8253638711838841,5206315419,44287779,86977127,-1032,-1032,57801293.366668046,5355.483333393931,-1009,0,0,-0.0019360436645701196,-5060893585,90895,14066033,1835.4768450868028,1572.3457215566236,263.13112353017914,0.7789039737152067,0.7798083450142375,-1009
1277,2020-06-30,2020,228636,228636,413654617.4166729,3583354.183332684,177619,0,55,0.8207718819433415,146384737,44493792,101890945,229508,229507,356403582.1333487,3578217.4166659764,178520,0,55,0.8230301340258369,5199875802,44401091,87621607,-872,-871,57251035.28332418,5136.766666707583,-901,0,0,-0.0022582520824954155,-5053491065,92701,14269338,1809.22784433192,1552.9094194658494,256.3184248660707,0.7768636610157631,0.7778378095752654,-901
1278,2020-07-01,2020,234417,234417,413470813.23334384,3630032.2833327935,181435,0,53,0.817534564472703,146200027,45154829,101045198,235472,235472,356654869.700003,3624683.566666278,182586,0,54,0.8204754705442766,5203018180,45050500,86802830,-1055,-1055,56815943.53334081,5348.716666515451,-1151,0,-1,-0.0029409060715736013,-5056818153,104329,14242368,1763.8260588325243,1514.6381297988848,249.18792903363942,0.7739839687394685,0.7754042943534688,-1151
1279,2020-07-02,2020,235171,235171,412926566.26667196,3653179.249999458,184576,0,58,0.828469496664117,146805585,45499711,101305874,236228,236228,356592128.7166744,3647894.033332623,185598,0,58,0.8306254974008149,5202080147,45420084,86860288,-1057,-1057,56334437.54999757,5285.216666834895,-1022,0,0,-0.0021560007366979717,-5055274562,79627,14445586,1755.856658629984,1509.5252413628968,246.3314172670871,0.7848586773028987,0.7856731632151989,-1022
1280,2020-07-03,2020,233204,233204,412556076.2333285,3562273.2666663635,184706,0,48,0.8369967925078559,144216985,44371828,99845157,234013,234013,356712930.6666621,3557268.666666361,185580,0,48,0.8395858349749572,5201246978,44278233,86143226,-809,-809,55843145.566666424,5004.600000002421,-874,0,0,-0.0025890424671013434,-5057029993,93595,13701931,1769.078044258797,1524.3295486432894,244.74849561550764,0.7920361571842679,0.7930328656954956,-874
1281,2020-07-04,2020,228977,228977,411890768.6833335,3596751.8333331435,180763,0,69,0.8356472484135921,143429884,44024635,99405249,229831,229831,356478584.7500027,3591655.1666664556,181624,0,69,0.8373021916103677,5199526681,43942378,85687067,-854,-854,55412183.933330834,5096.666666687932,-861,0,0,-0.0016549431967756156,-5056096797,82257,13718182,1798.8303134521525,1551.0465722639794,247.78374118817305,0.789437367071802,0.7902502273409592,-861
1282,2020-07-05,2020,227140,227140,411343758.28333354,3572546.8166660382,179978,0,72,0.8386809896979969,145921317,44673340,101247977,227897,227897,356353870.0666621,3567967.2999995607,180798,0,72,0.8412791743638501,5197210045,44572870,86874892,-757,-757,54989888.21667147,4579.516666477546,-820,0,0,-0.002598184665853265,-5051288728,100470,14373085,1810.9701430101854,1563.661961617143,247.30818139304233,0.7923659417099587,0.7933320754551398,-820
1283,2020-07-06,2020,229478,229478,411203119.9666655,3605040.683332829,181535,0,60,0.8367163736828711,145347717,44714075,100633642,230482,230482,356596648.0166645,3599907.6166662844,182470,0,60,0.8383084145399696,5200476462,44623014,86867523,-1004,-1004,54606471.950001,5133.066666544415,-935,0,0,-0.00159204085709852,-5055128745,91061,13766119,1791.906500695777,1547.177862117929,244.72863857784796,0.7910780118355573,0.791688721895853,-935
1284,2020-07-07,2020,230849,230849,410808761.78333014,3621342.633332628,182338,0,56,0.8333066203448903,145541235,44777796,100763439,232866,232866,356592019.40001374,3617022.149999242,183543,0,57,0.8328437814021613,5195647762,44690485,86939205,-2017,-2017,54216742.3833164,4320.483333386015,-1205,0,-1,0.0004628389427290269,-5050106527,87311,13824234,1779.5561678124234,1531.3185239580434,248.23764385437994,0.7898583056456818,0.7881914921027544,-1205
1285,2020-07-08,2020,232356,232356,410169370.5333268,3633587.149999456,183428,0,60,0.8316634818984633,143965629,44625502,99340127,233265,233265,356429713.249994,3627618.483332975,184262,0,61,0.8331897198465268,5192350596,44564787,85709778,-909,-909,53739657.283332825,5968.666666481178,-834,0,-1,-0.0015262379480635024,-5048384967,60715,13630349,1765.262659597027,1528.0034006387327,237.25925895829437,0.7894265695742739,0.7899256210747433,-834
1286,2020-07-09,2020,232414,232414,409616990.43333167,3627562.199999491,185337,0,60,0.8411068180057961,141377955,43982742,97395213,233587,233587,356495693.66667813,3622534.0833327672,186142,0,60,0.8414081263083912,5189517588,43895002,83728991,-1173,-1173,53121296.76665354,5028.116666723974,-805,0,0,-0.00030130830259511576,-5048139633,87740,13666222,1762.4454225362142,1526.179511987731,236.26591054848313,0.7974433553916718,0.7968851006263191,-805
1287,2020-07-10,2020,235794,235794,408979413.4499974,3626385.93333234,187803,0,47,0.8383249785830044,142956490,44545947,98410543,236595,236595,356295533.8833381,3621548.249999029,188591,0,47,0.8400980578625826,5185727232,44470450,84616068,-801,-801,52683879.56665933,4837.683333310764,-788,0,0,-0.0017730792795782602,-5042770742,75497,13794475,1734.4776094811464,1505.930107920024,228.54750156112232,0.7964706481080943,0.7971047570743254,-788
1288,2020-07-11,2020,234417,234417,408225014.2833282,3632550.999998871,187150,0,48,0.8421829474824809,142208579,44467099,97741480,235293,235293,355982653.8666639,3627890.83333229,188008,0,48,0.8440710093372927,5182246802,44404363,83301747,-876,-876,52242360.4166643,4660.16666658083,-858,0,0,-0.0018880618548118289,-5040038223,62736,14439733,1741.4479934617718,1512.933465367282,228.51452809448983,0.7983635999095628,0.7990377954295282,-858
1289,2020-07-12,2020,234956,234956,408068134.61666733,3627135.283332407,188641,0,47,0.8474608011712809,141610907,44494408,97116499,235730,235730,356256414.56668127,3621996.9999990175,189420,0,47,0.84951003266449,5184723610,44405615,83037109,-774,-774,51811720.049986064,5138.283333389554,-779,0,0,-0.002049231493209125,-5043112703,88793,14079390,1736.7853326438453,1511.290097003696,225.4952356401493,0.8028779856654011,0.8035464302379841,-779
1290,2020-07-13,2020,235627,235627,408115168.3166681,3632723.5166662494,188346,0,54,0.845552504594122,142244187,44148492,98095695,236438,236438,356584369.73334086,3627842.016666181,189221,0,54,0.8480997132440636,5188663788,44067911,84460926,-811,-811,51530798.583327234,4881.500000068452,-875,0,0,-0.0025472086499416235,-5046419601,80581,13634769,1732.0390630813451,1508.151691916447,223.88737116489824,0.7993396342524414,0.8002985983640531,-875
1291,2020-07-14,2020,233726,233726,407570506.21666706,3624548.9666662514,184691,0,50,0.834233247477806,141217340,44070951,97146389,234613,234613,356327118.95001554,3619806.8499994646,185539,0,50,0.8359681688567956,5181875116,43985691,83490395,-887,-887,51243387.26665151,4742.116666786838,-848,0,0,-0.0017349213789895623,-5040657776,85260,13655994,1743.796181069573,1518.7867635212692,225.00941754830387,0.7902030582819198,0.7908300051574295,-848
1292,2020-07-15,2020,234819,234819,407344582.38334537,3626794.799999448,185455,0,49,0.8325007771943528,139408621,43457538,95951083,235690,235690,356495501.78335243,3622436.1666660556,186283,0,51,0.8345284059569751,5182878144,43423904,82278556,-871,-871,50849080.59999293,4358.633333392441,-828,0,-2,-0.002027628762622302,-5043469523,33634,13672527,1734.7173030433883,1512.5609986989368,222.15630434445143,0.7897785102568361,0.7903729475158047,-828
1293,2020-07-16,2020,236249,236249,406851762.89999384,3665135.499999323,186817,0,53,0.8356352831123091,140691439,44245751,96445688,237295,237295,356395341.58334124,3660450.1666659266,187870,0,53,0.8378979750942823,5180753530,44160762,82417620,-1046,-1046,50456421.316652596,4685.333333396353,-1053,0,0,-0.002262691981973264,-5040062091,84989,14028068,1722.1311535709942,1501.9083486097104,220.22280496128383,0.7907631355053355,0.7917149539602605,-1053
1294,2020-07-17,2020,239578,239578,406336137.64999866,3677220.1166660134,190072,0,46,0.8355065991034204,137697681,43633572,94064109,241083,241081,356332961.4500084,3671366.5666659446,191363,0,46,0.8372884027492626,5177151250,43571348,80240948,-1505,-1503,50003176.19999027,5853.550000068732,-1291,0,0,-0.0017818036458422393,-5039453569,62224,13823161,1696.049460509724,1478.0632295784753,217.98623093124866,0.7933616609204518,0.7937639734033507,-1291
1295,2020-07-18,2020,239620,239620,405839203.8833396,3679103.2999995006,190133,0,45,0.8360529171187515,142674894,44895105,97779789,240466,240466,355961459.38333803,3673943.199999611,191016,0,45,0.8386798965342285,5169056391,44804657,83243418,-846,-846,49877744.50000155,5160.099999889731,-883,0,0,-0.00262697941547696,-5026381497,90448,14536371,1693.678340219262,1480.2985011741287,213.3798390451334,0.7934771721892997,0.7943576222833997,-883
1296,2020-07-19,2020,237101,237101,405441311.9333267,3640517.116666098,188716,0,54,0.8360740781354715,142119422,44494990,97624432,237915,237915,355804239.9999936,3635196.616666291,189551,0,54,0.8380429985499012,5166500605,44399164,82978386,-814,-814,49637071.9333331,5320.499999807216,-835,0,0,-0.0019689204144296424,-5024381183,95826,14646046,1709.9941034973565,1495.509909001087,214.48419449626954,0.7959308480352255,0.7967173150074607,-835
1297,2020-07-20,2020,239867,239867,404444933.6666721,3705517.9499993664,189832,0,45,0.8370513659652887,141773086,44621119,97151967,240796,240796,355396518.80000496,3701318.783332854,190662,0,45,0.8380911643050556,5161312515,44600957,82882053,-929,-929,49048414.86666715,4199.166666512378,-830,0,0,-0.001039798339766862,-5019539429,20162,14269914,1686.1216160066708,1475.9236814565231,210.1979345501477,0.7914052370688757,0.7917988670908155,-830
1298,2020-07-21,2020,240891,240891,404285968.29999846,3729319.6333327405,190730,0,44,0.83620392625711,148243690,45327190,102916500,241870,241870,355543953.1166788,3725259.433332688,191614,0,44,0.8379956174804639,5160957662,45270776,88403482,-979,-979,48742015.18331969,4060.2000000523403,-884,0,0,-0.001791691223353875,-5012713972,56414,14513018,1678.2942006965743,1469.9795473464208,208.31465335015355,0.7917688913242918,0.7922189605986687,-884
1299,2020-07-22,2020,240732,240732,404179614.56666344,3729398.1333326995,189743,0,28,0.8314806506820833,143003246,45190777,97812469,241678,241678,355693836.2999962,3723307.8333327915,190635,0,28,0.8328312879120235,5161034611,45099387,83865313,-946,-946,48485778.26666725,6090.2999999080785,-892,0,0,-0.0013506372299402214,-5018031365,91390,13947156,1678.9608966263872,1471.7675431772698,207.19335344911747,0.7881918481963345,0.7887974908762899,-892
1300,2020-07-23,2020,238525,238525,404128758.93334115,3706872.0166659947,189079,0,24,0.8379331306990988,144785189,45229074,99556115,239682,239682,355845299.4166804,3701455.516665902,190196,0,24,0.840605468912979,5163203437,45139287,85470010,-1157,-1157,48283459.51666075,5416.500000092667,-1117,0,0,-0.002672338213880243,-5018418248,89787,14086105,1694.2826074136512,1484.6559166590748,209.62669075457643,0.7927009747405932,0.7935347668994751,-1117
1301,2020-07-24,2020,242267,242267,403846240.70000297,3705994.3333330993,191053,0,23,0.833378049837584,143599966,44864103,98735863,243360,243360,355896965.7500015,3701147.8833333035,192086,0,23,0.8368302103878928,5162978214,44776047,84474312,-1093,-1093,47949274.95000148,4846.449999795761,-1033,0,0,-0.003452160550308836,-5019378248,88056,14261551,1666.9469663635698,1462.430003903688,204.51696245988182,0.7886051340050441,0.7893080210387903,-1033
1302,2020-07-25,2020,241331,241331,403576744.49999666,3731578.7666661306,190247,0,47,0.8320439562260885,141718696,44764725,96953971,242249,242249,355985974.0333378,3725905.399999586,191224,0,47,0.8352975657278254,5164869547,44678768,82644002,-918,-918,47590770.46665889,5673.366666544694,-977,0,0,-0.0032536095017369204,-5023150851,85957,14309969,1672.2954966415282,1469.5044108885393,202.79108575298892,0.7883239202588975,0.7893696155608485,-977
1303,2020-07-26,2020,238842,238842,403613028.4833356,3690064.8666661317,188114,0,50,0.8280830004773118,142730321,44978258,97752063,239881,239881,356269466.8666695,3684510.216666297,189160,0,50,0.8307660881854031,5167749827,44891182,83367210,-1039,-1039,47343561.61666614,5554.649999834597,-1046,0,0,-0.0026830877080913362,-5025019506,87076,14384853,1689.8745969441538,1485.192519902241,204.68207704191286,0.7876085445608394,0.7885576598396705,-1046
1304,2020-07-27,2020,238407,238407,403608583.93333,3706598.8666661098,188146,0,51,0.8312801218085027,142604615,44690624,97913991,239482,239482,356470318.4666796,3701273.199999377,189162,0,52,0.8331064547648689,5167068233,44602110,84130961,-1075,-1075,47138265.46665043,5325.666666732635,-1016,0,-1,-0.001826332956366139,-5024463618,88514,13783030,1692.9393177772884,1488.5056850480603,204.43363272922807,0.7891798479071503,0.789879823953366,-1016
1305,2020-07-28,2020,237222,237222,403272975.76666856,3714606.1333328392,187973,0,181,0.837034507760668,148311495,44591922,103719573,238358,238358,356550114.28334135,3708869.56666607,189068,0,181,0.8388306664764779,5164726184,44503652,89777034,-1136,-1136,46722861.48332721,5736.5666667693295,-1095,0,0,-0.001796158715809848,-5016414689,88270,13942539,1699.9813498186027,1495.859649281087,204.1217005375156,0.7923927797590443,0.7932102132087029,-1095
1306,2020-07-29,2020,241451,241451,402986229.78332955,3757869.9666661755,191042,0,187,0.834330775188346,161216777,45452722,115764055,242497,242497,356610254.10001105,3751433.9166660616,192107,0,188,0.8364144711068544,5163502584,45363063,100468931,-1046,-1046,46375975.683318496,6436.050000113901,-1065,0,-1,-0.0020836959185084325,-5002285807,89659,15295124,1669.018681982388,1470.5759415580856,198.44274042430243,0.7912247205437128,0.7922036148900811,-1065
1307,2020-07-30,2020,247234,247234,403148873.2666631,3777577.099998798,194230,0,126,0.8289232063551171,158882443,45044702,113837741,248382,248382,356998033.300004,3771526.7999987523,195281,0,128,0.8300037844932411,5165466231,44959634,99134411,-1148,-1148,46150839.96665907,6050.300000045914,-1051,0,-2,-0.001080578138124011,-5006583788,85068,14703330,1630.6368592777008,1437.2943019220556,193.3425573556451,0.7856120112929451,0.786212366435571,-1051
1308,2020-07-31,2020,249348,249348,402857753.91666836,3809427.8999994285,196467,0,101,0.8317492019186128,157677418,44935804,112741614,250433,250433,357059439.4333459,3804338.0999992406,197494,0,101,0.8332807577276087,5161572647,44918191,97869659,-1085,-1085,45798314.48332244,5089.800000187941,-1027,0,0,-0.001531555808995888,-5003895229,17613,14871955,1615.6446168273592,1425.768326991035,189.87628983632408,0.7879229029308437,0.7886101272595863,-1027
1309,2020-08-01,2020,251197,251197,402210563.13333565,3849905.2833324443,198491,0,73,0.8384295990795964,157838660,45526299,112312361,252251,252251,356878121.15001315,3845397.4666657886,199557,0,48,0.8417528572731179,5159323174,45535537,96883060,-1054,-1054,45332441.9833225,4507.816666655708,-1066,0,25,-0.0033232581935215277,-5001484514,-9238,15429301,1601.1758226942825,1414.7738607577894,186.40196193649308,0.7901806152143537,0.7911048915564259,-1066
1310,2020-08-02,2020,241218,241218,402327543.08332884,3781852.6666661687,190269,0,39,0.8403684633816745,161062824,45642260,115420564,242009,242007,357196624.9000087,3776890.749999406,191133,0,38,0.8437578767731716,5165222345,45540428,99931903,-791,-789,45130918.183320165,4961.916666762903,-864,0,1,-0.0033894133914971203,-5004159521,101832,15488661,1667.9001694870567,1475.9764176243195,191.92375186273716,0.7887844190732035,0.7897764132738865,-864
1311,2020-08-03,2020,237962,237962,402717483.81666803,3756817.4166661603,186514,0,40,0.8341962162025769,160854160,45144126,115710034,238672,238672,357772850.35000867,3752285.499999354,187389,0,41,0.8364114768385058,5177185437,45080100,100152186,-710,-710,44944633.46665937,4531.91666680621,-875,0,-1,-0.0022152606359289173,-5016331277,64026,15557848,1692.3604769529086,1499.0147581199667,193.34571883294188,0.7837974130323329,0.7851318964939331,-875
1312,2020-08-04,2020,234269,234269,402858736.7999963,3749237.3333327123,184155,0,83,0.8371615535986445,159748569,44997468,114751101,235948,235948,358088215.0833302,3743036.1166661824,185055,0,83,0.8360655737704866,5185196233,44888814,98714885,-1679,-1679,44770521.7166661,6201.216666529886,-900,0,0,0.0010959798281579003,-5025447664,108654,16036216,1719.6416802905903,1517.6573443442207,201.98433594636958,0.7860835193730284,0.7843041687151406,-900
1313,2020-08-05,2020,243616,243616,403497762.86666435,3770404.783332736,190854,0,38,0.8336931892814963,160077038,44867205,115209833,244380,244380,358943696.13333577,3765816.866665919,191781,0,38,0.8362427367214907,5198386494,44758796,100442746,-764,-764,44554066.73332858,4587.916666817386,-927,0,0,-0.0025495474399944706,-5038309456,108409,14767087,1656.2859699964877,1468.7932569495695,187.4927130469182,0.7834214501510574,0.7847655290940339,-927
1314,2020-08-06,2020,249614,249614,403748544.76666516,3860864.299999486,195204,0,29,0.8326536171849266,168945672,44600348,124345324,250464,250464,359451034.03334826,3855216.8666660204,196183,0,31,0.8353655615178399,5201654933,44498841,111638640,-850,-850,44297510.7333169,5647.4333334658295,-979,0,-2,-0.0027119443329133297,-5032709261,101507,12706684,1617.4915860755614,1435.1405153369278,182.35107073863355,0.7820234441978414,0.7832782355947362,-979
1315,2020-08-07,2020,254255,254255,404439771.6666667,3876454.2333327304,197986,0,23,0.826634677784101,165241594,44450486,120791108,255079,255079,360496041.7833402,3870297.03333264,198948,0,23,0.8302094645188282,5210995886,44352134,108435330,-824,-824,43943729.88332647,6157.200000090525,-962,0,0,-0.003574786734727109,-5045754292,98352,12355778,1590.6856174575394,1413.272130529523,177.41348692801625,0.7786906845489764,0.7799466047773435,-962
1316,2020-08-08,2020,252173,252173,404817869.99999434,3862767.5833326816,196950,0,37,0.832055771236416,165128502,44346827,120781675,253163,253163,361017821.1833425,3856561.399999171,198030,0,37,0.8362043426566996,5216978403,44247339,107969969,-990,-990,43800048.81665182,6206.183333510533,-1080,0,0,-0.0041485714202835755,-5051849901,99488,12811706,1605.3180554619025,1426.02916375356,179.2888917083426,0.7810114484897273,0.7822233106733606,-1080
