,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
1192,2020-04-07,2020,228798,228798,436174503.18333334,3526978.283333332,169563,0,49,0.7983985874002393,43931081,6449351569,566706,566706,371558512.9666778,3521845.0666665277,170654,0,49,0.3250362621888632,5283372871,-337908,-337908,64615990.21665555,5133.216666804161,-1091,0,0,0.47336232521137606,-5239441790,1906.3737584390306,655.6459839258413,1250.7277745131892,0.7411035061495292,0.3011332154591623,-1091
1193,2020-04-08,2020,224758,224758,436175760.19999945,3532157.3166666664,168064,0,73,0.8033262442271234,44147730,6460662985,569372,569372,371697601.9333433,3527524.199999819,169261,0,73,0.320214200909068,5303344488,-344614,-344614,64478158.26665616,4633.116666847374,-1197,0,0,0.4831120433180554,-5259196758,1940.6462070315604,652.8203036562095,1287.825903375351,0.7477553635465701,0.29727664865852205,-1197
1194,2020-04-09,2020,221781,221781,436460097.9166667,3484012.516666668,166298,0,77,0.8048931152803892,43245681,6468450681,579791,579791,372207035.31668127,3479343.033333103,167469,0,77,0.3105343132266585,5315614671,-358010,-358010,64253062.59998542,4669.483333564829,-1171,0,0,0.49435880205373073,-5272368990,1967.9778606673551,641.9675974906152,1326.01026317674,0.7498297870421722,0.28884373851956996,-1171
1195,2020-04-10,2020,222712,222712,437119519.35000056,3475678.433333334,166942,0,74,0.8098306332842414,44360298,6483392148,593418,593418,372965606.6666759,3471724.3666664776,168037,0,75,0.30647705327441355,5335822614,-370706,-370706,64153912.683324635,3954.066666856408,-1095,0,-1,0.5033535800098279,-5291462316,1962.7120197834,628.504033694084,1334.207986089316,0.7495869104493695,0.2831680198443593,-1095
1196,2020-04-11,2020,223734,223734,437463503.8666657,3480141.7,168003,0,96,0.8116245184013151,44208137,6492637301,605394,605394,373437884.80001223,3476042.633333113,169175,0,95,0.302531904842142,5352143314,-381660,-381660,64025619.06665349,4099.066666887142,-1172,0,1,0.5090926135591731,-5307935177,1955.2839705483552,616.8509843176712,1338.432986230684,0.7509050926546703,0.2794461127794461,-1172
1197,2020-04-12,2020,217484,217484,437823916.3999999,3419996.5500000017,161789,0,149,0.803774070736238,44412342,6506711398,615166,615166,373903763.36667675,3415450.983333172,162855,0,149,0.28649015062600847,5371103419,-397682,-397682,63920153.03332317,4545.566666829865,-1066,0,0,0.5172839201102295,-5326691077,2013.1316161188865,607.8095398098671,1405.3220763090194,0.7439121958396939,0.26473342154800494,-1066
1198,2020-04-13,2020,230219,230219,438843572.2833329,3552620.3666666686,170813,0,227,0.8060889848361779,44858922,6523392152,636534,636534,375075070.1333438,3548181.766666511,171856,0,227,0.2939827251961533,5393673400,-406315,-406315,63768502.14998907,4438.600000157487,-1043,0,0,0.5121062596400245,-5348814478,1906.2004972801242,589.2459320842937,1316.9545651958306,0.7419587436310643,0.2699871491546406,-1043
1199,2020-04-14,2020,234460,234460,439623527.4499996,3634744.800000001,174065,0,148,0.8011771730785641,45078918,6534345522,647849,647848,376024117.2166778,3631532.849999795,175621,0,148,0.29318714700492615,5405345881,-413389,-413388,63599410.233321786,3211.9500002060086,-1556,0,0,0.5079900260736379,-5360266963,1875.0470333958865,580.420279474009,1294.6267539218775,0.7424080866672353,0.27108323081458796,-1556
1200,2020-04-15,2020,238544,238544,440608315.94999975,3661743.216666666,175251,0,96,0.795027332483734,45301960,6548156751,656895,656895,377095137.6000018,3657311.549999529,176191,0,96,0.29073748468173133,5417169210,-418351,-418351,63513178.34999794,4431.666667136829,-940,0,0,0.5042898478020027,-5371867250,1847.0735627389486,574.056946087277,1273.0166166516715,0.7346694949359447,0.26821790392680717,-940
1201,2020-04-16,2020,236171,236171,440676525.5666665,3608583.350000005,173198,0,190,0.7942253706001166,44263955,6554949170,668291,668291,377443089.0500176,3607862.4833331117,174857,0,190,0.2838075030188939,5430935177,-432120,-432120,63233436.51664889,720.8666668934748,-1659,0,0,0.5104178675812227,-5386671222,1865.9214110397402,564.7885263306218,1301.1328847091183,0.733358456372713,0.26164799466100847,-1659
1202,2020-04-17,2020,232406,232406,441252812.4833336,3558940.5666666618,173426,0,199,0.8027976902489614,44269306,6567089794,687224,687224,378227570.7166855,3563722.7833331516,177068,0,199,0.27726912913401985,5448448212,-454818,-454818,63025241.766648114,-4782.21666648984,-3642,0,0,0.5255285611149416,-5404178906,1898.6291768858532,550.3701423650592,1348.259034520794,0.7462199771090248,0.2576568920759461,-3642
1203,2020-04-18,2020,226049,226049,441230340.0166665,3555227.9166666646,169587,0,225,0.8113152458095365,45047939,6568684191,691226,691226,377022503.4666773,3552316.7333331886,170536,0,227,0.26710656138513866,5414955677,-465177,-465177,64207836.549989164,2911.183333476074,-949,0,-2,0.5442086844243978,-5369907738,1951.9234326038447,545.4402806993332,1406.4831519045115,0.7502222969356201,0.24671525665990574,-949
1204,2020-04-19,2020,224848,224848,441712968.61666673,3530269.650000005,168850,0,205,0.8134295168291468,44869385,6581023062,692935,692935,377674628.11667544,3527239.366666463,169860,0,205,0.26574931270609203,5434935693,-468087,-468087,64038340.4999913,3030.2833335418254,-1010,0,0,0.5476802041230547,-5390066308,1964.4958755099744,545.0361550746829,1419.4597204352915,0.7509517540738633,0.24513121721373576,-1010
1205,2020-04-20,2020,224347,224347,442202660.29999965,3499759.5666666683,168230,0,183,0.8085510392383236,44388648,6592839149,705613,705613,378329976.0000142,3494258.0166664748,169242,0,183,0.25895639677840776,5453347789,-481266,-481266,63872684.29998547,5501.550000193529,-1012,0,0,0.5495946424599158,-5408959141,1971.0656273540526,536.172060322038,1434.8935670320147,0.7498651642321938,0.2398510231529181,-1012
1206,2020-04-21,2020,218004,218004,442182528.11666656,3452548.7500000033,165734,0,185,0.8181547127575639,44605012,6598600294,709517,709517,378594044.2000133,3450943.1999998237,166774,0,185,0.25343437859840057,5460539895,-491513,-491513,63588483.916653275,1605.550000179559,-1040,0,0,0.5647203341591633,-5415934883,2028.3230037828048,533.5940424260634,1494.7289613567414,0.7602337571787674,0.2350528599032863,-1040
1207,2020-04-22,2020,222062,222062,442636207.73333377,3484831.899999997,168386,0,73,0.8151552269186081,44402583,6609333597,723169,723169,379267956.249995,3482200.116666586,169392,0,73,0.2521139595309008,5476369597,-501107,-501107,63368251.48333877,2631.7833334109746,-1006,0,0,0.5630412673877072,-5431967014,1993.3001041751122,524.4527299289585,1468.8473742461538,0.7582837225639686,0.23423570424064086,-1006
1208,2020-04-23,2020,222214,222214,442629289.0833333,3528019.8833333324,169373,0,76,0.8171402341886634,44488699,6612702688,730532,730532,379526807.6500106,3526597.233332961,170406,0,77,0.2505051113435138,5488753080,-508318,-508318,63102481.43332273,1422.6500003715046,-1033,0,-1,0.5666351228451496,-5444264381,1991.905501378551,519.5211265899517,1472.3843747885994,0.762206701647961,0.23326288239255774,-1033
1209,2020-04-24,2020,229340,229340,443157013.7833336,3545092.316666666,172018,0,59,0.8043690590389815,45052979,6621587059,745169,745169,380270138.74999696,3542788.9666665588,173140,0,60,0.24950850075620298,5499796477,-515829,-515829,62886875.03333664,2303.3500001071952,-1122,0,-1,0.5548605582827785,-5454743498,1932.3145277026842,510.3139539486975,1422.0005737539868,0.7500566843987093,0.2323499769850866,-1122
1210,2020-04-25,2020,230542,230542,442989313.3833326,3596235.516666669,172499,0,84,0.8077400213410137,45414221,6623862148,757440,757440,380320821.34999835,3592680.366666572,173639,0,84,0.24781896915927365,5516225668,-526898,-526898,62668492.033334255,3555.1500000967644,-1140,0,0,0.5599210521817402,-5470811447,1921.5124072114088,502.11346291455214,1419.3989442968566,0.7482324261956607,0.22924456062526405,-1140
1211,2020-04-26,2020,234519,234519,444007524.2833341,3665820.3666666686,174275,0,89,0.8032654070672319,45730790,6639394751,767185,767185,381525499.1499953,3661132.0333332596,175519,0,89,0.24778638789861868,5536846360,-532666,-532666,62482025.13333875,4688.333333408926,-1244,0,0,0.5554790191686132,-5491115570,1893.2688792095057,497.3057334932191,1395.9631457162866,0.7431167623945182,0.22878314878419156,-1244
1212,2020-04-27,2020,243117,243117,445199961.44999987,3722544.850000001,179142,0,114,0.8021775523719026,46238372,6656040616,782354,782354,382889917.71666276,3718001.216666528,180293,0,114,0.25138236655017876,5557866963,-539237,-539237,62310043.733337104,4543.633333473001,-1151,0,0,0.5507951858217238,-5511628591,1831.2169097594979,489.407503146482,1341.8094066130159,0.7368550944606918,0.2304493873617314,-1151
1213,2020-04-28,2020,233124,233124,445694258.45000005,3652505.450000002,175405,0,101,0.809273176506923,45543523,6666749502,787000,787000,383555244.1333489,3647010.316666232,176640,0,101,0.24186658195679425,5564592320,-553876,-553876,62139014.316651165,5495.133333770093,-1235,0,0,0.5674065945501288,-5519048797,1911.83343821314,487.36371554428064,1424.4697226688593,0.7524107342015408,0.22444726810673443,-1235
1214,2020-04-29,2020,238328,238328,446310263.71666694,3685867.9666666714,177876,0,77,0.8015340203417137,45907270,6676642083,800790,800790,384368285.9666617,3681145.9833332044,179075,0,77,0.2406061514254639,5582215306,-562462,-562462,61941977.750005245,4721.98333346704,-1199,0,0,0.5609278689162498,-5536308036,1872.672383088294,479.98637091704654,1392.6860121712475,0.7463495686616763,0.2236229223641654,-1199
1215,2020-04-30,2020,238502,238502,446918945.4333335,3674055.866666666,179448,0,48,0.8087605135386706,46024345,6686527603,811615,811615,385156501.2166741,3670201.7499995925,180884,0,48,0.24026293254807105,5601783257,-573113,-573113,61762444.21665943,3854.1166670736857,-1436,0,0,0.5684975809905995,-5555758912,1873.8582713492278,474.55567136718037,1399.3025999820475,0.752396206321121,0.2228692175477289,-1436
1216,2020-05-01,2020,223479,223479,446615420.75000024,3521091.8166666627,169839,0,61,0.8141973071295282,45204472,6693220069,490609,490609,385089091.88334316,3516389.749999841,171375,0,61,0.3751847193997658,5565917741,-267130,-267130,61526328.86665708,4702.0666668214835,-1536,0,0,0.4390125877297624,-5520713269,1998.4670629007658,784.9205617576179,1213.546501143148,0.759977447545407,0.34931075459276123,-1536
1217,2020-05-02,2020,210757,210757,446305166.74999934,3456441.466666664,164071,0,50,0.827654597474818,44407249,6696702421,494841,494841,384991823.8833388,3451609.133333168,165207,0,50,0.35556471674740564,5582000573,-284084,-284084,61313342.866660535,4832.333333496004,-1136,0,0,0.4720898807274123,-5537593324,2117.6291499214703,778.0111669876562,1339.6179829338141,0.7784842259094598,0.3338587546302752,-1136
1218,2020-05-03,2020,213841,213841,446603343.5333331,3446957.083333335,164811,0,99,0.8191179427705632,44864848,6704154669,507095,507095,385521222.233348,3442732.68333318,165978,0,99,0.34854810242656276,5602875256,-293254,-293254,61082121.29998511,4224.400000154972,-1167,0,0,0.4705698403440004,-5558010408,2088.483235363345,760.2544340475612,1328.228801315784,0.7707174957094289,0.3273114505171615,-1167
1219,2020-05-04,2020,219569,219569,447648188.93333304,3512972.3333333316,168150,0,149,0.8155613952789331,45011623,6722372167,521951,521951,386686385.2000091,3508424.649999841,169350,0,150,0.3463965008209622,5618075825,-302382,-302382,60961803.73332393,4547.6833334905095,-1200,0,-1,0.46916489445797094,-5573064202,2038.7586086074675,740.8480589174254,1297.910549690042,0.7658184898596796,0.3244557439299858,-1200
1220,2020-05-05,2020,220954,220954,448365414.01666677,3529026.583333333,169282,0,199,0.8204648931451791,45171868,6734864328,530217,530217,387609775.8833406,3524771.3833331903,170496,0,201,0.34519074265819566,5630229644,-309263,-309263,60755638.13332617,4255.200000142679,-1214,0,-2,0.47527415048698346,-5585057776,2029.225151011825,731.0398872222894,1298.1852637895354,0.7661413687916941,0.3215589088995638,-1214
1221,2020-05-06,2020,224600,224600,448937803.9166668,3537599.9666666696,169905,0,123,0.8108771148708811,45644610,6742645952,544509,544509,388361994.4333434,3532911.0499998415,171305,0,123,0.3380403262388627,5649386766,-319909,-319909,60575809.483323395,4688.916666828096,-1400,0,0,0.4728367886320184,-5603742156,1998.8326087117846,713.2333798584475,1285.599228853337,0.7564781834372217,0.31460453362570684,-1400
1222,2020-05-07,2020,218967,218967,449512274.5833334,3487665.88333333,167675,0,54,0.8159448684048278,45094940,6753886196,552460,552460,389099392.45001173,3482840.999999836,168917,0,54,0.32670238569308147,5665843523,-333493,-333493,60412882.13332164,4824.883333493955,-1242,0,0,0.48924248271174636,-5620748583,2052.876801451056,704.3032843101976,1348.5735171408585,0.765754657094448,0.3057542627520545,-1242
1223,2020-05-08,2020,214735,214735,449528460.96666735,3423770.4500000044,165377,0,52,0.8167508789903829,44965997,6759863668,563077,563077,389301286.83334595,3419987.833333155,166690,0,52,0.31535473833951877,5683537170,-348342,-348342,60227174.133321404,3782.616666849237,-1313,0,0,0.5013961406508641,-5638571173,2093.4103009135324,691.3819723294433,1402.0283285840892,0.7701445968286492,0.2960341125636458,-1313
1224,2020-05-09,2020,215026,215026,449619825.2833337,3420629.0666666706,165113,0,54,0.8141899119176287,45104370,6767141009,576465,576465,389551110.20001197,3416380.2166664917,166485,0,54,0.3074132861491997,5701798901,-361439,-361439,60068715.08332175,4248.850000178907,-1372,0,0,0.506776625768429,-5656694531,2091.002135943252,675.7584765770896,1415.2436593661625,0.7678745826086147,0.28880330982800345,-1372
1225,2020-05-10,2020,214907,214907,449919567.05000013,3424885.033333334,162819,0,37,0.8092430679317095,45183247,6778568956,586363,586363,389994539.01667756,3420731.3999998327,164289,0,37,0.3004913338665643,5719240878,-371456,-371456,59925028.03332257,4153.633333501406,-1470,0,0,0.5087517340651453,-5674057631,2093.55473321018,665.107687587173,1428.447045623007,0.7576253914483939,0.2801830947723509,-1470
1226,2020-05-11,2020,218296,218296,450995527.6666666,3491729.4833333315,165397,0,49,0.8041100157584198,45058722,6797171121,599043,599043,391207843.6166755,3487685.2999998606,166683,0,49,0.2962258135058693,5734867736,-380747,-380747,59787684.04999113,4044.1833334709518,-1286,0,0,0.5078842022525505,-5689809014,2065.981638081626,653.054694932877,1412.926943148749,0.757673067761205,0.2782488068469208,-1286
1227,2020-05-12,2020,219038,219038,451929236.78333354,3513994.5333333383,168261,0,51,0.8182507144878984,44983941,6809962635,606034,606034,392304344.6166741,3509374.0333331246,169451,0,51,0.29872086384592494,5744600665,-386996,-386996,59624892.166659415,4620.5000002137385,-1190,0,0,0.5195298506419734,-5699616724,2063.2458148053465,647.3305864302566,1415.91522837509,0.7681817766780193,0.2796064247220453,-1190
1228,2020-05-13,2020,220215,220215,452753928.6166662,3517032.233333333,168955,0,47,0.8164384805758008,45033953,6822673433,616003,616003,393260119.1000134,3512415.7833331116,170221,0,47,0.29475018790493007,5764661049,-395788,-395788,59493809.51665282,4616.450000221375,-1266,0,0,0.5216882926708708,-5719627096,2055.963166072548,638.4061751322856,1417.5569909402625,0.7672274822332721,0.27633144643776086,-1266
1229,2020-05-14,2020,217910,217910,452830352.56666684,3488868.633333338,170024,0,50,0.8306181451057777,44291603,6826476408,625833,625832,393398206.91667575,3484752.8499998134,171336,0,50,0.29225208641922334,5776437613,-407923,-407922,59432145.649991095,4115.783333524596,-1312,0,0,0.5383660586865544,-5732146010,2078.061367384089,628.6003382963411,1449.4610290877479,0.7802487265384792,0.2737727157244824,-1312
1230,2020-05-15,2020,221088,221088,452015987.766667,3461288.1500000004,171979,0,45,0.8273266753509914,43841538,6816804125,639621,639621,392749219.7333433,3456795.549999832,173133,0,45,0.2882300612393925,5773773825,-418533,-418533,59266768.033323705,4492.600000168197,-1154,0,0,0.5390966141115989,-5729932287,2044.5071092355397,614.0342792580971,1430.4728299774426,0.7778757779707628,0.27068060617146716,-1154
1231,2020-05-16,2020,223506,223506,449177840.7666664,3478163.6499999985,172891,0,46,0.8221613737438822,44627083,6771485876,652882,652881,390099144.23333955,3473157.316666481,174246,0,46,0.2841692679534769,5744033301,-429376,-429375,59078696.533326864,5006.333333517425,-1355,0,0,0.5379921057904054,-5699406218,2009.69030257204,597.5042070964533,1412.1860954755866,0.7735407550580298,0.2668874314194602,-1355
1232,2020-05-17,2020,222988,222988,445980859.9333324,3453895.1833333364,173267,0,47,0.8252910470518594,43971950,6716207423,661383,661383,387332479.2500104,3448112.1999998223,174579,0,47,0.2807798204671136,5702852769,-438395,-438395,58648380.68332201,5782.983333514072,-1312,0,0,0.5445112265847458,-5658880819,2000.0217945958186,585.6402103622415,1414.381584233577,0.7770238757242542,0.26396051909408014,-1312
1233,2020-05-18,2020,241951,241951,443105022.61666757,3485815.9333333336,175107,0,48,0.7695607788353831,44957906,6665452538,692921,692921,385518553.4500153,3480522.549999863,176536,0,48,0.2713888018980508,5674448308,-450970,-450970,57586469.16665226,5293.383333470672,-1429,0,0,0.4981719769373323,-5629490402,1831.3833074327758,556.3672531933876,1275.0160542393883,0.723729184834946,0.254770745871463,-1429
1234,2020-05-19,2020,251706,251706,441058988.6833339,3540532.2666666643,179281,0,168,0.7558262417264577,45435863,6628512460,726913,726913,383927386.56666166,3535223.8833332723,180510,0,168,0.26406736432007655,5643656063,-475207,-475207,57131602.11667222,5308.383333391976,-1229,0,0,0.4917588774063812,-5598220200,1752.2784068847538,528.161398360824,1224.1170085239298,0.712263513781952,0.2483240772967329,-1229
1235,2020-05-20,2020,235556,235556,438674427.26666653,3602469.249999997,181689,0,206,0.8169182699655286,46010298,6584277594,736335,736335,382423508.299997,3597587.1666665813,182979,0,206,0.26361099227933643,5609293985,-500779,-500779,56250918.96666956,4882.083333415911,-1290,0,0,0.5533072776861923,-5563283687,1862.2935831253142,519.3607641902082,1342.9328189351058,0.7713197710947716,0.2484996638758174,-1290
1236,2020-05-21,2020,231621,231621,436673353.9166674,3603264.9,180454,0,52,0.822045496738205,46269620,6543886822,738766,738766,381089565.2499991,3598306.566666523,181723,0,52,0.26004039168018767,5581194358,-507145,-507145,55583788.666668296,4958.333333476912,-1269,0,0,0.5620051050580174,-5534924738,1885.292585372947,515.8461072247493,1369.446478148198,0.7790917058470519,0.24598181291505022,-1269
1237,2020-05-22,2020,224547,224547,436156355.21666664,3564802.4833333325,174489,0,53,0.8200866633711424,45381345,6537748164,742668,742668,380857590.06667334,3560166.9833328426,175515,0,53,0.24983034141769622,5587269114,-518121,-518121,55298765.1499933,4635.500000489876,-1026,0,0,0.5702563219534462,-5541887769,1942.3833550065983,512.8234824533619,1429.5598725532363,0.7770711699555104,0.23633036565463975,-1026
1238,2020-05-23,2020,222027,222027,436144628.63333297,3543685.4166666707,172108,0,51,0.8188013169569466,44532697,6539324748,750635,750635,381017360.71666443,3540174.366666602,173103,0,52,0.2438748526247817,5597135156,-528608,-528608,55127267.916668534,3511.0500000687316,-995,0,-1,0.5749264643321649,-5552602459,1964.3765336347965,507.59338522273066,1456.7831484120659,0.7751669841956158,0.23060875125726885,-995
1239,2020-05-24,2020,221006,221006,436336424.1333326,3509811.6499999976,171165,0,54,0.8237423418368737,44856205,6547365371,760274,760274,381385506.2999959,3505550.7999999127,172140,0,54,0.24113937869768026,5612240459,-539268,-539268,54950917.83333671,4260.8500000848435,-975,0,0,0.5826029631391934,-5567384254,1974.319358448787,501.64217939847464,1472.6771790503124,0.7744812358035529,0.22641837021915784,-975
1240,2020-05-25,2020,225774,225774,436949217.8000006,3575937.36666667,174377,0,57,0.8219502688529237,44697676,6555408044,773020,773020,382224315.4499979,3570873.8833332094,175399,0,57,0.242033841297763,5627881413,-547246,-547246,54724902.350002706,5063.483333460521,-1022,0,0,0.5799164275551607,-5583183737,1935.3389575416152,494.4559202219838,1440.8830373196315,0.7723519980157149,0.22690098574422396,-1022
1241,2020-05-26,2020,223726,223726,437224178.99999976,3551322.8499999964,172372,0,54,0.8182196079132515,44667216,6558878052,778014,778014,382723571.23332775,3547674.866666534,173276,0,54,0.23684535239725893,5632442421,-554288,-554288,54500607.766672015,3647.9833334623836,-904,0,0,0.5813742555159926,-5587775205,1954.284164558432,491.92375874126657,1462.3604058171654,0.7704602951825,0.2227157866053824,-904
1242,2020-05-27,2020,227668,227668,437869747.1166672,3585523.3166666655,174737,0,163,0.8166145439851014,45195731,6567042031,790812,790812,383593891.1666616,3581087.8333332734,175694,0,163,0.23684896030915392,5643577834,-563144,-563144,54275855.95000559,4435.483333392069,-957,0,0,0.5797655836759474,-5598382103,1923.2819154060614,485.0633161442437,1438.2185992618179,0.7675079501730591,0.22216911225423994,-957
1243,2020-05-28,2020,232602,232602,438464257.43333304,3620195.7166666724,177981,0,52,0.8179551336617916,44928286,6574473721,804007,804007,384236953.14999735,3615369.116666558,178963,0,52,0.23853896794430934,5653448576,-571405,-571405,54227304.283335686,4826.60000011418,-982,0,0,0.5794161657174823,-5608520290,1885.0407882706643,477.90249730412467,1407.1382909665397,0.7651739881858282,0.22258885805720596,-982
1244,2020-05-29,2020,234182,234182,438941237.8499995,3623248.783333333,180184,0,96,0.8239104628024357,45528385,6582227982,816508,816508,384876005.61667514,3618549.69999959,181108,0,96,0.23792418445379043,5668091580,-582326,-582326,54065232.23332435,4699.0833337432705,-924,0,0,0.5859862783486454,-5622563195,1874.3594206642674,471.36832170251256,1402.991098961755,0.7694186572836512,0.22180799208335986,-924
1245,2020-05-30,2020,227796,227796,438485404.55,3599745.3999999976,176398,0,87,0.8240311506786777,44973881,6576857532,821597,821597,384621736.29999954,3595370.3666662904,177513,0,87,0.23034163951426295,5676577629,-593801,-593801,53863668.25000048,4375.033333707135,-1115,0,0,0.5936895111644147,-5631603748,1924.9038813236405,468.1391683513931,1456.7647129722473,0.7743682944388839,0.21605848122619728,-1115
1246,2020-05-31,2020,228200,228200,438599486.0333329,3592290.9999999995,178078,0,102,0.8321165644171776,45028310,6579088468,830875,830875,384948220.0833291,3587345.9833332268,179172,0,103,0.2305027832104713,5692185310,-602675,-602675,53651265.9500038,4945.016666772775,-1094,0,-1,0.6016137812067064,-5647157000,1921.9959948875237,463.30461270748197,1458.6913821800417,0.7803593339176161,0.2156425455092523,-1094
1247,2020-06-01,2020,233671,233671,439373767.78333336,3650983.649999999,181354,0,56,0.8265595645159212,46127724,6591024496,496777,496777,385763376.2166696,3647658.099999535,182641,0,57,0.39224239447478576,5655899536,-263106,-263106,53610391.56666374,3325.550000464078,-1287,0,-1,0.4343171700411354,-5609771812,1880.3093571017941,776.5322795070416,1103.7770775947524,0.7761082890046261,0.3676518840445512,-1287
1248,2020-06-02,2020,232357,232357,439815882.1166664,3626673.266666665,181018,0,81,0.8275928850863117,44788537,6598741208,507525,507525,386297867.216667,3622087.7666662373,182164,0,81,0.3818215851435867,5657729296,-275168,-275168,53518014.89999938,4585.500000427943,-1146,0,0,0.44577129994272496,-5612940759,1892.8454151011865,761.1405688718132,1131.7048462293733,0.7790512013840771,0.3589261612728437,-1146
1249,2020-06-03,2020,233005,233005,438524561.7166672,3630051.266666667,181648,0,140,0.8328147464646685,46139665,6579113125,518839,518839,385256647.35000193,3625052.6999996738,183065,0,140,0.3778031335346743,5646642429,-285834,-285834,53267914.366665244,4998.5666669933125,-1417,0,0,0.45501161292999415,-5600502764,1882.0392769110842,742.5360224462731,1139.503254464811,0.779588420849338,0.35283585081306534,-1417
1250,2020-06-04,2020,229439,229439,436473917.93333316,3608868.466666668,179114,0,115,0.8333413238377082,46008796,6541597222,526785,526784,383614662.8000026,3603371.5499995584,180486,0,117,0.36651385290014166,5619071796,-297346,-297345,52859255.13333058,5496.916667109821,-1372,0,-2,0.46682747093756655,-5573063000,1902.352773213504,728.2200347770672,1174.1327384364367,0.7806606549017386,0.34261795609214385,-1372
1251,2020-06-05,2020,227884,227884,434328703.3999999,3595937.2500000023,177392,0,47,0.828224008706184,46541598,6505361768,534868,534868,382176829.03334105,3591539.349999789,178779,0,47,0.356400083758983,5605472055,-306984,-306984,52151874.36665887,4397.90000021318,-1387,0,0,0.47182392494720093,-5558930457,1905.9201321725084,714.5255072902867,1191.3946248822217,0.7784311316283723,0.33424882400891437,-1387
1252,2020-06-06,2020,225194,225194,432787508.6999998,3590989.499999992,175633,0,53,0.8283790864765488,46456555,6481387388,543096,543096,381173551.9333435,3585944.2666664617,177049,0,53,0.34655935598862486,5593630121,-317902,-317902,51613956.76665628,5045.23333353037,-1416,0,0,0.4818197304879239,-5547173566,1921.842982939154,701.8529908770154,1219.9899920621385,0.7799186479213478,0.3259994549766524,-1416
1253,2020-06-07,2020,227161,227161,431599891.81666696,3583670.2500000005,176480,0,55,0.8239442509937883,46855733,6458705072,554357,554357,380368643.5166714,3578845.983333008,177932,0,55,0.34099686664008666,5589374451,-327196,-327196,51231248.29999554,4824.2666669925675,-1452,0,0,0.48294738435370166,-5542518718,1899.9735509910017,686.1438450613439,1213.8297059296578,0.7768939210515889,0.32097006080918977,-1452
1254,2020-06-08,2020,231287,231287,431173229.9833325,3629012.5666666683,179402,0,57,0.8231245162936088,46077722,6450217532,566361,566361,380240101.61667216,3624020.4999996573,180763,0,57,0.3391935532284236,5588133921,-335074,-335074,50933128.36666036,4992.066667011008,-1361,0,0,0.48393096306518524,-5542056199,1864.2346088769905,671.3740911126863,1192.8605177643042,0.7756683255003524,0.31916569114045634,-1361
1255,2020-06-09,2020,231098,231098,430240283.3500002,3615829.666666667,180508,0,59,0.8262598551263965,45272845,6430369488,571603,571603,379729318.43334025,3610695.1999998507,181816,0,59,0.33713608920876675,5574965639,-340505,-340505,50510964.91665995,5134.466666816268,-1308,0,0,0.4891237659176298,-5529692794,1861.722227583104,664.3235225031013,1197.3987050800029,0.7810885425230855,0.31808090580350346,-1308
1256,2020-06-10,2020,231205,231205,429151507.8000002,3611652.9499999997,181157,0,53,0.8322873640275947,45341403,6411987393,580142,580142,379047767.7333451,3607006.383333193,182280,0,53,0.33412509351158354,5564287070,-348937,-348937,50103740.0666551,4646.566666806582,-1123,0,0,0.4981622705160112,-5518945667,1856.1515010488536,653.370670858764,1202.7808301900895,0.7835340931208236,0.31419893750150824,-1123
1257,2020-06-11,2020,233913,233913,428435066.8333332,3644370.4666666673,181649,0,232,0.8276752467797855,45607499,6389684214,589972,589972,378707552.2166699,3639347.616666437,182698,0,235,0.33050382052028615,5548730796,-356059,-356059,49727514.61666328,5022.85000023013,-1049,0,-3,0.4971714262594994,-5503123297,1831.6000685440022,641.9076705617723,1189.69239798223,0.7765665012205393,0.3096723234322985,-1049
1258,2020-06-12,2020,236332,236332,427200534.08333266,3649529.6833333382,184311,0,55,0.8309708376351919,45223091,6359454283,601414,601414,378062364.33334404,3644116.349999802,185430,0,55,0.3291060733537919,5536372331,-365082,-365082,49138169.749988616,5413.333333536051,-1119,0,0,0.5018647642814,-5491149240,1807.6288191329684,628.6224868947913,1179.006332238177,0.7798816918572178,0.30832338455706054,-1119
1259,2020-06-13,2020,231393,231393,426304507.2166662,3623327.8166666636,182189,0,50,0.8357426542721689,45458025,6344690450,606870,606870,377491370.15001047,3618510.766666471,183316,0,50,0.32125166839685326,5533524503,-375477,-375477,48813137.066655755,4817.0500001925975,-1127,0,0,0.5144909858753156,-5488066478,1842.3396870979943,622.0300396295919,1220.3096474684025,0.7873574395076774,0.30206798820175657,-1127
