,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,avg_num_idents_non_zero_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,num_segs_stale_old,num_segs_with_stale_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,avg_num_idents_non_zero_old,avg_num_idents_active_only_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,avg_num_idents_non_zero_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
1084,2019-12-21,2019,219636,219636,409233951.75000036,3463598.433333337,169010,0,327,0.8384827623886796,1.0896455831015908,42686070,5594117473,220695,220695,426976,647671,340364967.1666799,3458725.099999848,170076,0,327,0.2869744052149893,1.09283496789671,0.8421803846938066,4466769276,-1059,-1059,68868984.58332044,4873.333333489019,-1066,0,0,-0.0036976223051270463,-0.00318938479511921,-4424083206,1863.2371366715856,1542.2414063149592,320.9957303566264,0.7695004461927917,0.7706382111058248,-0.0011377649130330791
1085,2019-12-22,2019,217931,217931,409115947.95000017,3394891.849999998,167484,0,237,0.8384763984931011,1.0910295908862961,42629258,5599040534,218896,218896,434982,653878,340535585.43335235,3390525.0499998573,168407,0,237,0.28162134220757223,1.093458110411094,0.841248812221334,4483159106,-965,-965,68580362.51664782,4366.800000140909,-923,0,0,-0.002772413728232892,-0.002428519524797945,-4440529848,1877.2728430099444,1555.695789020139,321.57705398980534,0.7685184760314044,0.769347087201228,-0.0008286111698235787
1086,2019-12-23,2019,217277,217277,409659700.20000064,3399756.8666666653,167509,0,87,0.8318597918785698,1.0790106800231647,41972088,5612169922,218211,218211,445046,663257,341294233.6500038,3394574.9833328337,168327,0,87,0.27447580651240433,1.0815139579509152,0.8342750823744078,4501944897,-934,-934,68365466.54999685,5181.88333383156,-818,0,0,-0.002415290495837996,-0.0025032779277505135,-4459972809,1885.4259778991823,1564.0560450664898,321.3699328326925,0.7709467638084104,0.7713955758417311,-0.0004488120333207002
1087,2019-12-24,2019,214356,214356,409555499.6166671,3407146.5833333307,165950,0,162,0.8417165836272364,1.0872371196143407,42144874,5616614191,217305,217305,450290,667595,341447123.1166638,3403777.816666309,167369,0,162,0.2731086961406154,1.0893654141447906,0.8390326959803152,4512587186,-2949,-2949,68108376.50000328,3368.766667021904,-1419,0,0,0.0026838876469212902,-0.0021282945304499368,-4470442312,1910.6323108131664,1571.2805647208477,339.35174609231876,0.7741794024893168,0.7702031706587515,0.00397623183056528
1088,2019-12-25,2019,212450,212450,409342919.03333336,3384129.966666665,164191,0,131,0.8453847964226877,1.0938601994019148,41830618,5617350758,213503,213503,458659,672162,341373142.05001235,3379239.5499998126,165236,0,131,0.269506458264522,1.0963228352175027,0.848475197069826,4525759853,-1053,-1053,67969776.98332101,4890.41666685231,-1045,0,0,-0.0030904006471382806,-0.0024626358155879213,-4483929235,1926.772977327999,1598.9149663002972,327.85801102770165,0.7728453753824429,0.7739282352004422,-0.001082859817999271
1089,2019-12-26,2019,211460,211460,409798341.9500003,3354941.716666664,163992,0,293,0.8496453229925277,1.0955778330650252,42109243,5630339608,212521,212521,465129,677650,342098704.58334386,3350300.533333163,164952,0,293,0.2675894635874026,1.0993016150152737,0.853242738364674,4545036930,-1061,-1061,67699637.36665642,4641.18333350122,-960,0,0,-0.0035974153721463065,-0.0037237819502484726,-4502927687,1937.947327863427,1609.7171789298181,328.2301489336089,0.7755225574576752,0.7761680022209569,-0.0006454447632817661
1090,2019-12-27,2019,216139,216139,410043417.5500003,3388968.9999999986,167941,0,287,0.8525162048496576,1.0971829392465229,42727362,5639040917,217277,217277,471070,688347,342602776.5666759,3383691.31666651,168964,0,287,0.27018930858999624,1.1007315167728056,0.8559764724292048,4557693438,-1138,-1138,67440640.98332441,5277.683333488647,-1023,0,0,-0.003460267579547205,-0.0035485775262826813,-4514966076,1897.1283181193598,1576.8018546218693,320.3264634974905,0.7770046127723363,0.7776432848391684,-0.0006386720668321022
1091,2019-12-28,2019,214563,214563,410242579.68333393,3395149.8666666686,166726,0,453,0.8500114185577199,1.0938965728200776,42608742,5646887812,215696,215696,476685,692381,343151015.63334477,3390075.5999998236,167739,0,453,0.2655849886117545,1.0962626461347662,0.8525239225576781,4568291828,-1133,-1133,67091564.049989164,5074.266666844953,-1013,0,0,-0.002512503999958171,-0.0023660733146886326,-4525683086,1911.9912551713667,1590.9011554843148,321.09009968705186,0.7770491650470958,0.7776639344262295,-0.0006147693791337394
1092,2019-12-29,2019,219331,219331,410491424.55000013,3399341.4,167395,0,361,0.8403691224678669,1.1011021834582864,43113106,5654678934,220441,220441,482614,703055,343705568.8833432,3394989.0999998217,168358,0,361,0.2643889880592562,1.104075838392002,0.8432188204553628,4588055249,-1110,-1110,66785855.66665691,4352.300000178162,-963,0,0,-0.0028496979874959028,-0.002973654933715597,-4544942143,1871.5613595433392,1559.1726080145854,312.3887515287538,0.763207207371507,0.7637326994524613,-0.0005254920809542041
1093,2019-12-30,2019,219617,219617,410898500.2500002,3391745.9833333353,166872,0,424,0.8320485208339973,1.0950429071384047,43083984,5668614489,220656,220656,491643,712299,344342644.15000725,3386619.4999996815,167775,0,424,0.25873404286682294,1.0984711667411635,0.8352186208396837,4606429022,-1039,-1039,66555856.09999293,5126.48333365377,-903,0,0,-0.003170100005686405,-0.003428259602758832,-4563345038,1870.977657694988,1560.5405887445038,310.4370689504842,0.7598318891524791,0.7603464215792909,-0.0005145324268117646
1094,2019-12-31,2019,211585,211585,410973190.3166671,3334846.316666666,164088,0,321,0.8437696434057234,1.088007654429331,42466601,5678278671,220788,220788,506292,727080,344749800.8333343,3370356.749999491,167826,0,322,0.2515624140397199,1.0898549688367898,0.8284236462126505,4623595933,-9203,-9203,66223389.48333275,-35510.43333282508,-3738,0,-1,0.015345997193072836,-0.0018473144074588888,-4581129332,1942.3550361162988,1561.451713106393,380.90332300990576,0.775518113287804,0.7601228327626501,0.01539528052515382
1095,2020-01-01,2020,208093,208093,410514950.4833333,3296424.883333332,159956,0,304,0.8287160067854267,1.078108979969492,41012553,5681684088,208893,208893,265640,474533,344090174.83334637,3291594.966666535,160822,0,307,0.36631593587801525,1.0808782380520088,0.8321437290861775,4574359359,-800,-800,66424775.64998692,4829.916666796897,-866,0,-3,-0.003427722300750835,-0.0027692580825167123,-4533346806,1972.7475238635288,1647.2077802192814,325.53974364424744,0.7686755441076826,0.769877401349016,-0.0012018572413334816
1096,2020-01-02,2020,213898,213898,411312077.71666634,3386058.7999999947,165128,0,73,0.8353187033071834,1.0820272758102811,42341678,5697263647,214890,214890,264077,478967,345022796.61668396,3381804.9166664667,166006,0,73,0.37598832487415723,1.0848162114622286,0.8380380659872465,4588916598,-992,-992,66289281.09998238,4253.883333527949,-878,0,0,-0.00271936268006312,-0.0027889356519474884,-4546574920,1922.9355941461179,1605.5786524113917,317.3569417347262,0.7719941280423379,0.7725161710642654,-0.0005220430219274874
1097,2020-01-03,2020,215627,215627,412040869.2000005,3411316.166666671,166085,0,189,0.8440686926961841,1.0958485113044523,43020675,5709656645,216611,216611,266702,483313,346014799.13334435,3407188.7333331453,167017,0,188,0.37969390436425005,1.0987564140177237,0.8471915092031324,4598029637,-984,-984,66026070.06665617,4127.4333335259,-932,0,1,-0.003122816506948234,-0.0029079027132714597,-4555008962,1910.8964517430588,1597.4017899984042,313.49466174465465,0.7702421310874797,0.7710457917649611,-0.0008036606774813881
1098,2020-01-04,2020,211527,211527,412079523.0666667,3370108.8333333335,163089,0,304,0.8475797415932725,1.0993138715670565,41673752,5713881342,212438,212438,276318,488756,346343524.4166765,3365328.166666532,164015,0,304,0.3698900883058266,1.102252842727809,0.8510059405567738,4611076213,-911,-911,65735998.6499902,4780.666666801553,-926,0,0,-0.00342619896350127,-0.0029389711607525904,-4569402461,1948.1178434273957,1630.3275516464876,317.7902917809081,0.7710079564310939,0.7720605541381486,-0.001052597707054681
1099,2020-01-05,2020,209508,209508,412366279.716667,3336189.266666667,161570,0,261,0.8435525135078376,1.0938354892616196,42499238,5725246105,210337,210337,287125,497462,346963254.5500062,3332342.8166664904,162400,0,261,0.35783838765574194,1.0961268472906514,0.8463132972325353,4629225600,-829,-829,65403025.166660786,3846.450000176672,-830,0,0,-0.0027607837246977907,-0.002291358029031798,-4586726362,1968.2603037433748,1649.558824885808,318.7014788575668,0.7711877350745556,0.7720943058044947,-0.0009065707299390491
1100,2020-01-06,2020,214961,214961,412951539.01666695,3381719.933333336,165640,0,192,0.8422178906871483,1.092996860661676,42826713,5738648346,215820,215820,295263,511083,347773650.1000069,3377459.066666461,166480,0,192,0.3570594208768433,1.0961496876501657,0.8455518487628522,4646240440,-859,-859,65177888.91666007,4260.866666874848,-840,0,0,-0.0033339580757039133,-0.003152826988489732,-4603413727,1921.053302769651,1611.4060332684962,309.6472695011548,0.7705583803573671,0.771383560374386,-0.0008251800170189227
1101,2020-01-07,2020,216478,216478,413401332.0666666,3436054.01666667,167190,0,74,0.8414758081652636,1.0895448292361993,43425233,5748630381,217386,217386,299364,516750,348524006.6333436,3431442.949999801,167965,0,74,0.35495500725689594,1.092031077903138,0.8437663878998624,4656908193,-908,-908,64877325.433323026,4611.066666868981,-775,0,0,-0.0022905797345987855,-0.002486248666938584,-4613482960,1909.6690290314332,1603.2495498023957,306.4194792290375,0.772318665176138,0.7726578528516096,-0.0003391876754715861
1102,2020-01-08,2020,217762,217762,413776072.2166665,3407415.500000003,167716,0,54,0.8317107668004516,1.0798910062248097,42824927,5757878411,218688,218688,307979,526667,349086780.66667867,3403222.883333146,168585,0,54,0.3467902868415788,1.0833882017973044,0.8351761413520611,4672203132,-926,-926,64689291.54998785,4192.6166668566875,-869,0,0,-0.003465374551609446,-0.003497195572494727,-4629378205,1900.1298308091702,1596.2777137596881,303.8521170494821,0.7701802885719271,0.7708927787532923,-0.0007124901813652107
1103,2020-01-09,2020,217857,217857,413923280.16666603,3405598.516666668,166874,0,75,0.8315500534754451,1.0856035092345124,42519894,5762382290,218913,218913,316040,534953,349551056.9166833,3401070.633333179,167824,0,74,0.3416281430331204,1.0889682047859672,0.8348293614358153,4688056289,-1056,-1056,64372223.249982715,4527.883333488833,-950,0,1,-0.003279307960370237,-0.0033646955514547994,-4645536395,1899.976958126964,1596.757876036066,303.21908209089816,0.7659795186750942,0.7666241840365807,-0.0006446653614865516
1104,2020-01-10,2020,215156,215156,413809881.5833334,3377868.683333329,165202,0,146,0.8342133149900529,1.0864638442633856,42281825,5761603172,216092,216092,324607,540699,349754329.98334336,3373499.633333155,166079,0,146,0.33473337291172506,1.0897825733536453,0.837559928178744,4700559612,-936,-936,64055551.59999001,4369.050000173971,-877,0,0,-0.0033466131886911166,-0.0033187290902596533,-4658277787,1923.3016117762618,1618.543629488104,304.7579822881578,0.7678242763390284,0.7685569109453381,-0.0007326346063096789
1105,2020-01-11,2020,206627,206627,413349003.51666665,3312167.5333333337,159331,0,144,0.8382689580742109,1.0871016939578613,40958308,5762565401,207620,207619,335942,543562,349617347.11667204,3307293.699999868,160250,0,144,0.3215309385129883,1.0906209048362034,0.8417878817069698,4710974948,-993,-992,63731656.39999461,4873.833333465736,-919,0,0,-0.0035189236327589635,-0.0035192108783421716,-4670016640,2000.4597826840957,1683.937149859464,316.5226328246317,0.7711044539193813,0.7718427897119738,-0.000738335792592526
1106,2020-01-12,2020,201046,201046,413402918.20000035,3250716.5500000017,155216,0,122,0.8361171075276309,1.0829940212349243,41179184,5770186247,202005,202005,347061,549066,349902979.5500124,3246196.5999998217,156118,0,122,0.3085257510026062,1.0850830781844516,0.8385980545035948,4726399883,-959,-959,63499938.649987936,4519.9500001799315,-902,0,0,-0.0024809469759639047,-0.0020890569495273237,-4685220699,2056.260349372782,1732.1500930670647,324.11025630571726,0.7720422191936174,0.7728422563797925,-0.0008000371861751621
1107,2020-01-13,2020,207577,207577,413888059.48333305,3312343.0666666687,160696,0,153,0.8384262225583766,1.0830263354408332,41375238,5782655843,208642,208642,354777,563419,350610463.31667763,3307645.3166664974,161571,0,153,0.3116206588702207,1.086661591498481,0.8415036282244243,4745312709,-1065,-1065,63277596.16665542,4697.750000171363,-875,0,0,-0.003077405666047639,-0.0036352560576478066,-4703937471,1993.9013449627514,1680.4404832999953,313.4608616627561,0.7741512788025648,0.7743934586516616,-0.0002421798490968019
1108,2020-01-14,2020,205690,205690,414274586.0999998,3302222.449999998,159105,0,128,0.83254411979192,1.0763080984255686,41331944,5790790109,206608,206608,357076,563684,351174077.75000536,3298634.399999827,159782,0,128,0.3059178546845374,1.079226696373805,0.8346288623867416,4753444277,-918,-918,63100508.34999442,3588.0500001707114,-677,0,0,-0.002084742594821609,-0.0029185979482364566,-4712112333,2014.0725659973737,1699.7119073317847,314.36065866558897,0.7735184014779523,0.7733582436304499,0.0001601578475023402
1109,2020-01-15,2020,207438,207438,414409854.68333346,3297956.9666666696,160123,0,186,0.8356810227634275,1.0826177376142085,41033866,5799007966,208449,208449,365506,573955,351521381.566674,3294119.133333141,160839,0,185,0.3041754144488696,1.0854519115388572,0.8375334014555145,4769590954,-1011,-1011,62888473.11665946,3837.8333335286006,-716,0,1,-0.0018523786920869867,-0.0028341739246486863,-4728557088,1997.752845107133,1686.3663609164544,311.38648419067863,0.7719077507496216,0.7715988083416088,0.00030894240801282447
1110,2020-01-16,2020,206204,206204,414610426.9000001,3303642.6333333324,160581,0,177,0.8435966324610575,1.0832726163120192,41791388,5807968595,207107,207107,371634,578741,351883043.6333437,3298957.8666664716,161279,0,177,0.3026362396996316,1.085993836767341,0.8456884605542043,4783544747,-903,-903,62727383.2666564,4684.766666860785,-698,0,0,-0.002091828093146786,-0.002721220455321749,-4741753359,2010.680815600086,1699.0398375397438,311.64097806034215,0.7787482299082462,0.7787230755116921,2.5154396554150082e-05
1111,2020-01-17,2020,200588,200588,414408275.04999983,3233945.8333333395,155991,0,159,0.8399555307396257,1.0800943644184609,42013713,5814547392,201680,201680,382185,583865,351884141.70001173,3229912.5833331924,156860,0,159,0.2910638589399961,1.083399209486175,0.8426318921063048,4796712731,-1092,-1092,62524133.3499881,4033.250000147149,-869,0,0,-0.0026763613666791475,-0.003304845067714224,-4754699018,2065.967431002851,1744.764685144842,321.20274585800894,0.7776686541567791,0.7777667592225307,-9.810506575158584e-05
1112,2020-01-18,2020,196389,196389,413461870.68333346,3156183.83333333,152041,0,145,0.8359022144824815,1.0797219171144636,41406750,5809898541,197279,197279,394373,591652,351172774.7500131,3151424.999999804,152809,0,147,0.27951735141603906,1.0822464645407057,0.838289934559685,4809244371,-890,-890,62289095.93332034,4758.833333526272,-768,0,-2,-0.002387720077203559,-0.0025245474262420853,-4767837621,2105.320922675575,1780.0818878340478,325.239034841527,0.7741828717494361,0.7745832044971842,-0.0004003327477480889
1113,2020-01-19,2020,213094,213094,412928565.53333306,3170849.616666672,149374,0,138,0.7675579791078105,1.094983062648119,41402714,5813698056,214093,214093,403101,617194,350848350.200006,3165122.59999976,150289,0,138,0.2673891839518869,1.098091011318203,0.7708379068909254,4825832551,-999,-999,62080215.333327055,5727.016666912008,-915,0,0,-0.003279927783114811,-0.0031079486700840153,-4784429837,1937.776594053953,1638.766097910749,299.0104961432039,0.7009770336095807,0.7019799806626092,-0.0010029470530285023
1114,2020-01-20,2020,213928,213928,413013908.5166663,3169855.36666667,150509,0,196,0.7697870311506674,1.0941471938555167,41107904,5822296655,214917,214917,429295,644212,351120695.8500116,3164763.7666664766,151412,0,196,0.2577784952779492,1.0967690803899348,0.7726889915641824,4841374398,-989,-989,61893212.666654706,5091.600000193343,-903,0,0,-0.0029019604135149812,-0.002621886534418083,-4800266494,1930.6210898838222,1633.7502191544252,296.870870729397,0.7035497924535358,0.7045138355737331,-0.0009640431201973776
1115,2020-01-21,2020,211364,211364,412705459.18333334,3160376.8500000015,149290,0,205,0.7723595314244629,1.0935025788733341,41913644,5825815584,212800,212800,452475,665275,351020916.91667116,3156557.74999984,150353,0,205,0.24780729773402407,1.0964862689803319,0.7747180451127801,4849068228,-1436,-1436,61684542.26666218,3819.1000001616776,-1063,0,0,-0.0023585136883171876,-0.0029836901069977273,-4807154584,1952.581608899024,1649.5343840069133,303.04722489211076,0.7063170644007494,0.706546052631579,-0.00022898823082961872
1116,2020-01-22,2020,208142,208142,412310723.3499999,3128044.816666667,148204,0,41,0.779722497141375,1.0950649105287322,41008945,5825268311,209755,209755,477101,686856,350864890.4666704,3123563.566666527,149238,0,41,0.23859877470677676,1.0981318430962583,0.781306762651671,4860935698,-1613,-1613,61445832.88332951,4481.250000139698,-1034,0,0,-0.0015842655102960013,-0.003066932567526104,-4819926753,1980.9107405040784,1672.7367188704459,308.1740216336325,0.7120331312277195,0.7114872112702916,0.0005459199574279205
1117,2020-01-23,2020,197171,197171,411509471.6500004,2999982.183333338,139883,0,100,0.7715029086427495,1.0874659536898714,40245530,5824120253,198588,198588,505388,703976,350354528.23334086,2996124.3999998393,140816,0,100,0.2181750514222104,1.0907141233950681,0.7734102765524541,4875748189,-1417,-1417,61154943.416659534,3857.783333498519,-933,0,0,-0.0019073679097045826,-0.003248169705196702,-4835502659,2087.0689485269154,1764.2280914926423,322.8408570342731,0.7094501726927388,0.7090861482063368,0.0003640244864020481
1118,2020-01-24,2020,190671,190671,411032903.4500008,2919055.500000004,133148,0,99,0.7540895049588029,1.0798735241986368,39957837,5829658122,192155,192155,534966,727121,350101853.4500056,2914388.433333036,134153,0,99,0.1997810543224576,1.0828307976713039,0.7559782467279014,4891533330,-1484,-1484,60931049.99999523,4667.066666968167,-1005,0,0,-0.0018887417690984787,-0.0029572734726670546,-4851575493,2155.7179825458556,1821.976287111996,333.7416954338596,0.6983128005832036,0.6981499310452499,0.000162869537953636
1119,2020-01-25,2020,186970,186970,410545150.43333393,2902463.06666667,131246,0,162,0.761737177087234,1.0851530713316988,40438185,5834049781,188427,188427,563206,751633,349804219.1333319,2897106.3333332352,132338,0,162,0.1913593469153163,1.0868533603348993,0.7633300960053496,4906702607,-1457,-1457,60740931.30000204,5356.73333343491,-1092,0,0,-0.0015929189181156378,-0.001700289003200517,-4866264422,2195.7808762546606,1856.4442417134057,339.33663454125485,0.7019628817457346,0.7023303454388171,-0.0003674636930824926
1120,2020-01-26,2020,185886,185886,410773256.38333356,2906298.9333333373,130801,0,131,0.7655175752880804,1.0879045267238014,40299110,5844155643,187186,187186,585098,772284,350198703.2499966,2901480.2833332545,131894,0,134,0.18635501965598367,1.0911716984851487,0.7688555768059661,4923681945,-1300,-1300,60574553.13333696,4818.650000082795,-1093,0,-3,-0.003338001517885658,-0.003267171761347276,-4883382835,2209.8127690268957,1870.8594833480954,338.9532856788003,0.7036624597871813,0.704614661352879,-0.0009522015656976413
1121,2020-01-27,2020,190857,190857,411179674.7000001,2934788.133333336,134994,0,213,0.765101620585045,1.081714742877462,40143407,5854368521,192356,192356,606676,799032,350800658.41667265,2930261.1999997073,136064,0,215,0.18469598213838587,1.0846219426152615,0.767212876125515,4940409076,-1499,-1499,60379016.28332746,4526.933333628811,-1070,0,-2,-0.0021112555404699807,-0.002907199737799404,-4900265669,2154.3861356932157,1823.7053089930787,330.680826700137,0.7073044216350461,0.7073551123957662,-5.06907607200624e-05
1122,2020-01-28,2020,193304,193304,411392265.0166662,2957893.5666666646,136068,0,163,0.7577287588461684,1.0764617691154421,40119437,5863244354,194802,194802,625536,820338,351248959.79999757,2953356.883333272,137014,0,162,0.18028300529781496,1.0794006451895524,0.7591965174895556,4945960724,-1498,-1498,60143305.216668606,4536.683333392721,-946,0,1,-0.001467758643387218,-0.0029388760741102526,-4905841287,2128.2139273717366,1803.107564604047,325.1063627676897,0.703906799652361,0.703350068274453,0.0005567313779080152
1123,2020-01-29,2020,194621,194621,411689965.2499994,2977062.1500000027,138064,0,50,0.7609250800273352,1.072632981805537,39476710,5871907347,201913,201913,647440,849353,351814333.8666638,2978915.283333265,141573,0,50,0.17894091149380872,1.0735380333820719,0.7527202309905742,4956462050,-7292,-7292,59875631.38333559,-1853.1333332625218,-3509,0,0,0.008204849036760997,-0.0009050515765349765,-4916985340,2115.341947939839,1742.4055601504797,372.9363877893593,0.7093992940124653,0.701158419715422,0.008240874297043232
1124,2020-01-30,2020,198789,198789,411900154.83333373,3025487.6833333327,140945,0,53,0.7664709817947675,1.0810316080740723,41123130,5877624657,200038,200038,670558,870596,349813320.36667114,3021406.699999611,142015,0,53,0.17674443714420085,1.0834982220188207,0.7692188484187857,4901515136,-1249,-1249,62086834.466662586,4080.983333721757,-1070,0,0,-0.002747866624018269,-0.0024666139447484525,-4860392006,2072.0470188659015,1748.734342308317,323.3126765575844,0.7090181046234952,0.7099401113788381,-0.0009220067553428191
1125,2020-01-31,2020,202022,202022,412551953.9833333,3046261.783333326,142457,0,39,0.7663719792893843,1.0868121608625794,41223656,5889221655,203342,203342,689477,892819,350651164.5166638,3040847.8666665666,143630,0,39,0.17542973435825224,1.0904894520643305,0.770263890391558,4912569550,-1320,-1320,61900789.4666695,5413.916666759644,-1173,0,0,-0.003891911102173684,-0.0036772912017510873,-4871345894,2042.113997402923,1724.440423113099,317.6735742898238,0.7051558741127204,0.7063469425893323,-0.0011910684766118784
1126,2020-02-01,2020,199429,199429,412865187.98333305,3029519.8833333324,140272,0,38,0.7659217064719773,1.0889343561081326,41557234,5897711753,200755,200755,279942,480697,351087785.4166746,3024400.4999997886,141575,0,39,0.3222861802757225,1.0942751191947646,0.7716968444123481,4871720771,-1326,-1326,61777402.56665844,5119.383333543781,-1303,0,-1,-0.005775137940370767,-0.0053407630866320055,-4830163537,2070.23646502431,1748.8370671548635,321.3993978694464,0.7033681159710975,0.7052128215984658,-0.0018447056273682705
1127,2020-02-02,2020,198761,198761,413042283.5500002,3025328.6833333317,139921,0,38,0.7667952968640728,1.0892503627046668,41935157,5906073612,199945,199945,305259,505204,351411852.78334284,3020024.1833331594,141075,0,38,0.3049837293449727,1.0921779195463426,0.7706069169021471,4886462056,-1184,-1184,61630430.76665735,5304.500000172295,-1154,0,0,-0.003811620038074337,-0.0029275568416757825,-4844526899,2078.085155287004,1757.5425881284496,320.54256715855445,0.703966069802426,0.705569031483658,-0.0016029616812319736
1128,2020-02-03,2020,202193,202193,413517709.4333332,3052609.266666665,142583,0,37,0.7656496515705284,1.0857465476248915,42140799,5919412600,203437,203437,328650,532087,352158348.7833427,3047975.366666535,143765,0,37,0.2945646106745704,1.0902097172468896,0.7704301577392475,4900903468,-1244,-1244,61359360.6499905,4633.900000130292,-1182,0,0,-0.004780506168719056,-0.004463169621998109,-4858762669,2045.1633312396236,1731.0437569534683,314.1195742861553,0.7051826720015035,0.7066806923027767,-0.0014980203012732174
1129,2020-02-04,2020,203690,203690,413971231.93333346,3040058.2166666687,141588,0,41,0.7537434336491724,1.0843433059298808,41474410,5927884664,204983,204983,350530,555513,352825168.23334014,3035375.8499998692,142659,0,41,0.2795416128875527,1.0885327949866501,0.7575701399628278,4907551405,-1293,-1293,61146063.69999331,4682.366666799411,-1071,0,0,-0.003826706313655448,-0.004189489056769302,-4866076995,2032.3591336508098,1721.2411186944291,311.11801495638065,0.6951151259266533,0.6959552743398233,-0.0008401484131700387
1130,2020-02-05,2020,197606,197606,413992062.8833338,3006437.38333334,139984,0,38,0.7622086373895529,1.0759586809921147,41112661,5934947722,198971,198971,379423,578394,353064297.7833394,3002329.5333331134,141195,0,38,0.26386857401702213,1.0809164630475716,0.7670464540058572,4919921023,-1365,-1365,60927765.09999442,4107.8500002264045,-1211,0,0,-0.004837816616304336,-0.0049577820554569385,-4878808362,2095.0379182987044,1774.4510395150016,320.5868787837028,0.7083995425240124,0.7096260259032723,-0.0012264833792599017
1131,2020-02-06,2020,198283,198283,414309277.71666694,3010517.8666666686,140143,0,60,0.763650943348648,1.080460672313281,41211943,5942211052,199498,199498,403424,602922,353648660.6666692,3005442.8333331756,141217,0,60,0.25396817498781527,1.0843099626815453,0.767541529238385,4934869107,-1215,-1215,60660617.04999775,5075.033333492931,-1074,0,0,-0.0038905858897370083,-0.003849290368264313,-4893657164,2089.484613994477,1772.6927621663835,316.7918518280935,0.7067827297347731,0.7078617329497038,-0.0010790032149307072
1132,2020-02-07,2020,201894,201894,414780128.08333313,3024460.233333331,140516,0,43,0.7549803362160343,1.0847590310000315,41621406,5952231025,203019,203019,426646,629665,354318889.86667407,3018749.1499998467,141626,0,43,0.24487147927866032,1.0886913419852253,0.7594707884483729,4950775815,-1125,-1125,60461238.21665907,5711.083333484363,-1110,0,0,-0.004490452232338571,-0.003932310985193865,-4909154409,2054.4450458326305,1745.2499020617483,309.19514377088217,0.6959889843185038,0.697599732044784,-0.0016107477262802261
1133,2020-02-08,2020,195645,195645,414622373.1833332,2932947.649999999,135233,0,67,0.746331365483402,1.0797364548593935,40626858,5944768467,196721,196721,455861,652582,354432932.26666737,2928583.933333168,136195,0,67,0.2261631488456698,1.0836668012775854,0.7502503545630645,4962244572,-1076,-1076,60189440.91666585,4363.716666831169,-962,0,0,-0.003918989079662594,-0.003930346418191899,-4921617714,2119.258724645829,1801.7035917195794,317.55513292624937,0.6912162334841166,0.6923256795156593,-0.0011094460315426158
1134,2020-02-09,2020,194545,194545,414729687.7666663,2958015.0166666643,134960,0,37,0.7497802564959269,1.0808091286307067,40111898,5950181359,230091,230091,483079,713170,354875690.0333346,2981217.883333266,150567,0,37,0.22713798953965836,1.0758532746219311,0.7040171062753444,4972758884,-35546,-35546,59853997.73333168,-23202.866666601505,-15607,0,0,0.04576315022058253,0.004955854008775518,-4932646986,2131.793095513461,1542.3275575026169,589.4655380108443,0.6937212470122593,0.6543802234767984,0.039341023535460984
1135,2020-02-10,2020,199458,199458,415406514.01666635,3026135.3500000015,141059,0,55,0.7660108895105731,1.08314251483422,41751839,5965514310,217664,217664,507759,725423,348693570.2166601,3030695.899999637,150572,0,55,0.22453520221994636,1.0817615492920334,0.748323103498963,4806945423,-18206,-18206,66712943.80000627,-4560.549999635667,-9513,0,0,0.01768778601161003,0.0013809655421865852,-4765193584,2082.67662373365,1601.980898157987,480.6957255756631,0.7072115432822951,0.6917634519259042,0.015448091356390914
1136,2020-02-11,2020,199982,199982,416138577.066667,3028258.2500000005,140667,0,81,0.7611985078657083,1.0821727910597354,41267247,5979616361,211387,211387,526151,737538,348232168.83332586,3071620.8333329326,144697,0,82,0.21274700422215662,1.0843970503880538,0.7422831110711554,4781563858,-11405,-11405,67906408.23334116,-43362.58333293209,-4030,0,-1,0.018915396794552897,-0.0022242593283183787,-4740296611,2080.8801645481444,1647.367949936968,433.51221461117643,0.7033983058475263,0.6845122926196975,0.01888601322782879
1137,2020-02-12,2020,202654,202654,416853248.9166662,3043946.0499999975,142453,0,53,0.7611396764929375,1.0827992390472652,41370367,5992523452,209495,209495,550835,760330,348692582.50000215,3047761.2333332403,144540,0,53,0.20633277655754595,1.085381209353812,0.7488531945869864,4793120020,-6841,-6841,68160666.41666406,-3815.1833332427777,-2087,0,0,0.012286481905951052,-0.0025819703065468325,-4751749653,2056.970249374136,1664.4434592711145,392.52679010302154,0.7029370256693674,0.6899448674192702,0.012992158250097252
