,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,avg_num_idents_non_zero_new,sum_num_idents_new,total_msg_count_new,total_pos_count_new,total_ident_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,avg_num_idents_non_zero_old,sum_num_idents_old,total_msg_count_old,total_pos_count_old,total_ident_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,avg_num_idents_non_zero_diff,sum_num_idents_diff,total_msg_count_diff,total_pos_count_diff,total_ident_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff,ratio
405,2018-02-10,2018,171676,171676,311511492.28333175,2713823.1333329706,131242,0,54,0.810159835970097,1.059759832980332,139085,73805276,27508205,46297071,172009,172009,287349160.2333357,2711880.549999532,132698,0,54,0.8212535390590053,1.0645450571975474,141263,2946930365,27492833,42635062,-333,-333,24162332.049996078,1942.583333438728,-1456,0,0,-0.011093703088908335,-0.0047852242172155,-2178,-2873125089,15372,3662009,1814.5313980016529,1670.5472401638035,143.98415783784935,0.7644749411682472,0.7714596329261841,-0.006984691757936923,-6.54054054054054
406,2018-02-11,2018,165775,165775,311137575.76666397,2643789.066666285,124843,0,58,0.7967486050369352,1.057976818884522,132081,74442640,27714188,46728452,166331,166331,287013799.0666682,2642360.2666662326,125856,0,62,0.8035363221528227,1.0619517543859662,133653,2948786104,27729369,42962737,-556,-556,24123776.699995756,1428.8000000524335,-1013,0,-4,-0.006787717115887437,-0.003974935501444232,-1572,-2874343464,-15181,3765715,1876.8666913989682,1725.5580683496655,151.3086230493027,0.7530870155331021,0.7566599130649128,-0.0035728975318106704,-2.827338129496403
407,2018-02-12,2018,169808,169808,311116988.0500013,2710526.1499996586,128950,0,69,0.8054155281258852,1.060612640558359,136766,74747894,28045849,46702045,170255,170255,286797819.8666725,2707244.083332872,130134,0,69,0.8137382162051012,1.0646180091290551,138543,2948092857,28007919,42926454,-447,-447,24319168.183328807,3282.066666786559,-1184,0,0,-0.00832268807921599,-0.004005368570696222,-1777,-2873344963,37930,3775591,1832.1692031588695,1684.519220385143,147.6499827737266,0.7593870724583058,0.7643475962526798,-0.00496052379437395,-3.975391498881432
408,2018-02-13,2018,169455,169455,310937383.049996,2692274.283333054,127113,0,66,0.7955327373048908,1.0605288208129837,134807,74739665,28635701,46103964,170245,170245,286728653.2666665,2689570.199999605,128438,0,66,0.8039413786014139,1.065626995126035,136867,2951777043,28752181,42384455,-790,-790,24208729.783329546,2704.0833334489726,-1325,0,0,-0.008408641296523078,-0.0050981743130513735,-2060,-2877037378,-116480,3719509,1834.925986545077,1684.2118903149371,150.71409623013983,0.7501283526599982,0.7544303797468355,-0.004302027086837246,-2.607594936708861
409,2018-02-14,2018,163656,163656,310411759.60000116,2623014.199999665,120624,0,67,0.7715879649997591,1.0468480567714231,126275,76201298,26810946,49390352,164281,164281,286280950.91666913,2621921.899999651,122147,0,67,0.782890291634476,1.0529444030553272,128614,2950421623,26876367,43669091,-625,-625,24130808.683332026,1092.3000000137836,-1523,0,0,-0.011302326634716864,-0.006096346283904097,-2339,-2874220325,-65421,5721261,1896.7331451337022,1742.6297071278427,154.10343800585952,0.737058219680305,0.7435248141903202,-0.006466594510015189,-3.7424
410,2018-02-15,2018,158353,158353,309860522.6666677,2550243.816666376,116503,0,57,0.769565464500206,1.0460073989511196,121863,74310119,26401609,47908510,166163,166163,285881893.10000867,2557660.8333330043,118401,0,58,0.7482652576084825,1.050109374076253,124334,2951675612,26561443,43010256,-7810,-7810,23978629.566659033,-7417.01666662842,-1898,0,-1,0.021300206891723517,-0.004101975125133439,-2471,-2877365493,-159834,4898254,1956.770775840481,1720.4906814393617,236.2800944011194,0.7357170372522149,0.7125593543689028,0.023157682883312103,-0.3163892445582586
411,2018-02-16,2018,155742,155742,309726313.8666674,2546412.7999996566,116916,0,84,0.7846245714065552,1.045186287591092,122199,72953722,26232432,46721290,157030,157030,285620330.56667084,2545141.9999996256,117985,0,84,0.7892504616952277,1.0504386150781881,123936,2952588940,26278563,41998614,-1288,-1288,24105983.299996555,1270.800000031013,-1069,0,0,-0.004625890288672552,-0.005252327487096142,-1737,-2879635218,-46131,4722676,1988.7141160808735,1818.8902156700683,169.8239004108052,0.7507030858727897,0.7513532446029421,-0.0006501587301523948,-1.3486024844720497
412,2018-02-17,2018,156015,156015,309870208.81666636,2552152.0666664015,116336,0,51,0.7790917539980092,1.0448184568834902,121550,72707159,25916952,46790207,156639,156639,285785232.7500013,2549796.399999714,117321,0,51,0.7862665108944725,1.0497694359918448,123160,2956317127,25947831,41622567,-624,-624,24084976.066665053,2355.666666687466,-985,0,0,-0.007174756896463297,-0.004950979108354625,-1610,-2883609968,-30879,5167640,1986.1565158264677,1824.4832560856576,161.67325974081018,0.7456718905233471,0.7489897152050256,-0.003317824681678405,-2.5801282051282053
413,2018-02-18,2018,162004,162004,310137617.05000144,2603401.08333302,122149,0,91,0.8004740623688317,1.061654209203497,129680,77443619,29092352,48351267,162603,162603,286128131.1000008,2605240.766666227,123441,0,91,0.8102618032877607,1.0673196101781333,131751,2964063919,29268716,44868494,-599,-599,24009485.950000644,-1839.6833332069218,-1292,0,0,-0.009787740918928978,-0.005665400974636192,-2071,-2886620300,-176364,3482773,1914.3824661736837,1759.673137026997,154.70932914668674,0.7539875558628182,0.7591557351340381,-0.00516817927121993,-3.4574290484140233
414,2018-02-19,2018,168325,168325,310744866.5499987,2673334.283333011,127693,0,86,0.8088400415862106,1.0662134964328442,136148,76998347,28689739,48308608,173937,173937,286803911.93334144,2675595.6333329394,130616,0,86,0.8042394660135511,1.0709790531022203,139887,2974594217,29004503,44816789,-5612,-5612,23940954.616657257,-2261.3499999283813,-2923,0,0,0.004600575572659471,-0.004765556669376059,-3739,-2897595870,-314764,3491819,1846.1004993316424,1648.89535828111,197.20514105053235,0.7586098321699094,0.7509385582136061,0.007671273956303293,-0.6662508909479686
415,2018-02-20,2018,167236,167236,311033303.0000012,2666213.8499996746,127465,0,59,0.8091858212346557,1.0616639861922768,135325,76313814,28352024,47961790,167855,167855,283824872.0666708,2664780.199999582,128889,0,59,0.8193023740728682,1.066995631900314,137524,2930633289,28435030,44337769,-619,-619,27208430.933330417,1433.6500000925735,-1424,0,0,-0.010116552838212556,-0.005331645708037236,-2199,-2854319475,-83006,3624021,1859.846582075637,1690.8931641397085,168.95341793592843,0.7621863713554498,0.7678591641595425,-0.005672792804092719,-3.5525040387722133
416,2018-02-21,2018,170908,170908,311342281.1499986,2701552.783332962,130839,0,88,0.8096168698949244,1.0575592904256315,138370,77909720,29425589,48484131,171462,171462,284258735.8666649,2699532.7999995355,132167,0,88,0.8195985116235591,1.0632760068700808,140530,2938914400,29448177,44878321,-554,-554,27083545.28333372,2019.9833334265277,-1328,0,0,-0.009981641728634694,-0.005716716444449377,-2160,-2861004680,-22588,3605810,1821.6951877618287,1657.8526779500116,163.84250981181708,0.7655522269291081,0.7708238560147438,-0.005271629085635721,-3.898916967509025
417,2018-02-22,2018,174924,174924,311879587.20000285,2756436.233332926,134002,0,69,0.8136276325718544,1.0620960881181072,142323,78319305,29447265,48872040,175614,175614,284891935.68333465,2754206.0333328824,135348,0,69,0.8230437208878675,1.0678990454236512,144538,2947982519,29481767,45151475,-690,-690,26987651.5166682,2230.2000000434928,-1346,0,0,-0.009416088316013038,-0.005802957305544032,-2215,-2869663214,-34502,3720565,1782.943376552119,1622.262095751675,160.68128080044403,0.7660584025062313,0.7707130411015067,-0.004654638595275484,-3.210144927536232
418,2018-02-23,2018,185289,185289,312503013.40000266,2827504.3833329566,140302,0,103,0.8081915278295064,1.067333323830024,149749,80141567,29981331,50160236,185923,185923,285576742.10000783,2825424.91666616,142176,0,103,0.8203396029539131,1.0727548953409565,152520,2957525336,30018388,46049058,-634,-634,26926271.299994826,2079.4666667967103,-1874,0,0,-0.012148075124406632,-0.005421571510932477,-2771,-2877383769,-37057,4111178,1686.570780780309,1535.9946972671903,150.57608351311865,0.7572063101425341,0.7647036676473594,-0.007497357504825275,-4.370662460567823
419,2018-02-24,2018,180234,180234,312759928.2833285,2822614.666666259,137809,0,91,0.8159781173363573,1.0671799374496758,147067,79518651,29285001,50233650,180875,180875,285858095.46666586,2821889.5999994758,139791,0,91,0.8302584657912955,1.074268014392917,150173,2963492144,29332140,45578529,-641,-641,26901832.81666261,725.0666667832993,-1982,0,0,-0.014280348454938196,-0.007088076943241317,-3106,-2883973493,-47139,4655121,1735.2992680810971,1580.417943146736,154.88132493436115,0.7646115605268706,0.7728597097442985,-0.008248149217427891,-4.845553822152886
420,2018-02-25,2018,180344,180344,312868761.4499993,2810515.366666314,137171,0,99,0.8130350884975589,1.0689285636177044,146626,78819226,29459043,49360183,180868,180868,286043338.3000094,2809489.849999544,139091,0,99,0.827188889134619,1.0756411270319537,149612,2969705538,29588037,45165861,-524,-524,26825423.149989843,1025.5166667699814,-1920,0,0,-0.014153800637060066,-0.006712563414249306,-2986,-2890886312,-128994,4194322,1734.84430560484,1581.5032968795445,153.34100872529552,0.7606075056558577,0.7690193953601522,-0.008411889704294517,-5.698473282442748
421,2018-02-26,2018,187308,187308,313483024.66666365,2875681.666666231,142440,0,82,0.8170980417280719,1.0744804830103838,153049,77476397,29341429,48134968,187825,187825,286750555.9500046,2874280.049999397,144309,0,82,0.8306615200319489,1.0811453201116772,156019,2978965661,29533357,44176372,-517,-517,26732468.71665907,1401.6166668343358,-1869,0,0,-0.013563478303877052,-0.006664837101293397,-2970,-2901489264,-191928,3958596,1673.6232551020973,1526.690035671527,146.93321943057026,0.760458709718752,0.7683162518301611,-0.0078575421114091,-5.74468085106383
422,2018-02-27,2018,191821,191821,313977251.3166604,2930586.8999995464,146364,0,117,0.82051495925889,1.0753463966549022,157392,80296666,30182636,50114030,192624,192624,287406935.683335,2929889.2333327634,148417,0,117,0.8339563086634922,1.0823557948213556,160640,2988336582,30400169,45763549,-803,-803,26570315.633325398,697.6666667829268,-2053,0,0,-0.013441349404602287,-0.007009398166453407,-3248,-2908039916,-217533,4350481,1636.8241814851367,1492.0619221038655,144.76225938127118,0.7630238607868794,0.7705010798239056,-0.007477219037026139,-4.044831880448319
423,2018-02-28,2018,188603,188603,314195236.5666643,2913841.0166662093,144239,0,108,0.819780173167979,1.0719222956343537,154613,79731039,29769931,49961108,189549,189549,287858470.73333824,2915730.2666661455,146244,0,109,0.8323441432030693,1.0788134897842017,157770,2996499508,30016875,45780895,-946,-946,26336765.83332604,-1889.2499999362044,-2005,0,-1,-0.012563970035090244,-0.006891194149847957,-3157,-2916768469,-246944,4180213,1665.907947204786,1518.6493768542077,147.25857035057834,0.7647757458789096,0.7715366475159458,-0.006760901637036132,-3.3372093023255816
424,2018-03-01,2018,189396,189396,314481731.14999694,2908749.833332888,144351,0,95,0.8153709687638643,1.069809007211606,154428,80647491,30161105,50486386,190944,190944,288302969.36666566,2909046.0999995763,146413,0,95,0.8262474861739515,1.0775477587372826,157767,3004766533,30337558,46376194,-1548,-1548,26178761.783331275,-296.26666668849066,-2062,0,0,-0.010876517410087216,-0.0077387515256766015,-3339,-2924119042,-176453,4110192,1660.4454748252176,1509.882318201492,150.56315662372572,0.7621649876449345,0.7667850259762025,-0.004620038331268006,-2.1569767441860463
425,2018-03-02,2018,189800,189800,314889892.4666679,2902991.9499995625,142865,0,122,0.8075553213909422,1.0728589927554066,153274,81484240,30370191,51114049,190398,190398,288784053.5500044,2901863.399999595,144543,0,123,0.8195936932110762,1.0796026096040738,156049,3012508297,30448647,46613937,-598,-598,26105838.916663468,1128.549999967683,-1678,0,-1,-0.012038371820134008,-0.0067436168486672,-2775,-2931024057,-78456,4500112,1659.0616041447201,1516.7389024569818,142.32270168773834,0.7527133825079031,0.7591623861595185,-0.0064490036516153815,-4.6404682274247495
426,2018-03-03,2018,190926,190926,315279437.36667114,2925299.89999962,144892,0,146,0.8130846505976175,1.071411810175845,155239,80531670,30679646,49852024,191554,191554,289182562.21667194,2926107.949999646,146831,0,146,0.8267381521659624,1.078552894143605,158365,3020860090,30851271,45217415,-628,-628,26096875.1499992,-808.0500000258908,-1939,0,0,-0.013653501568344883,-0.00714108396775992,-3126,-2940328420,-171625,4634609,1651.3174599932495,1509.6660065395238,141.6514534537257,0.7588908791887956,0.7665253662152709,-0.0076344870264752895,-4.977707006369426
427,2018-03-04,2018,191582,191582,315866548.8166669,2916323.9499996286,145185,0,184,0.8058168303911585,1.0633329889451435,154380,81977219,30464300,51512919,192552,192552,289898747.0166686,2917606.9333329694,147333,0,186,0.8182672732560509,1.069407396849335,157559,3031614811,30632156,46458026,-970,-970,25967801.799998283,-1282.983333340846,-2148,0,-2,-0.012450442864892386,-0.006074407904191448,-3179,-2949637592,-167856,5054893,1648.7276926677189,1505.5608200209222,143.16687264679672,0.7578217160276017,0.7651595413187087,-0.007337825291106936,-3.277319587628866
428,2018-03-05,2018,193498,193498,316396930.53333694,2938609.8333328757,146698,0,158,0.8074450381916042,1.0650383781646466,156239,81978715,30739316,51239399,193967,193967,290328707.3000024,2936527.3999995086,148795,0,160,0.8224491794996013,1.0721328001613009,159528,3038595858,30760044,46406853,-469,-469,26068223.23333454,2082.4333333671093,-2097,0,-2,-0.015004141307997099,-0.007094421996654221,-3289,-2956617143,-20728,4832546,1635.1431566906992,1496.794337696631,138.34881899406832,0.7581370350081138,0.7671150247206999,-0.00897798971258612,-7.0127931769722816
429,2018-03-06,2018,192303,192303,316754802.9000011,2968580.9333331254,147719,0,131,0.8224364674498085,1.0706611877957413,158157,81670491,30306487,51364004,192823,192823,290809573.7500115,2964556.5833331435,149505,0,132,0.8366221871872116,1.079027457275674,161320,3046724602,30267685,46704912,-520,-520,25945229.149989605,4024.3499999819323,-1786,0,-1,-0.014185719737403124,-0.008366269479932686,-3163,-2965054111,38802,4659092,1647.165165910054,1508.168495200321,138.99667070973283,0.7681575430440503,0.7753483764903565,-0.007190833446306222,-6.082692307692308
430,2018-03-07,2018,193748,193748,317311191.3833293,3006345.6999996053,150602,0,145,0.8344292586246029,1.0734850798794202,161669,82854292,30886806,51967486,194511,194511,291454930.0666647,3003254.633332954,152487,0,145,0.8478646451871766,1.0815282614255421,164919,3056318713,30858983,47550657,-763,-763,25856261.316664577,3091.066666651517,-1885,0,0,-0.013435386562573703,-0.008043181546121936,-3250,-2973464421,27823,4416829,1637.752087161309,1498.3981886199995,139.3538985413095,0.7773086689927122,0.7839505220784428,-0.00664185308573062,-4.259501965923985
431,2018-03-08,2018,191643,191643,317562474.86666745,2986247.6999996156,147339,0,165,0.8259158957018886,1.0742641120138026,158281,79590947,30122458,49468489,192155,192155,291799949.46667933,2982626.099999444,148747,0,168,0.8365902526606108,1.0807276785414424,160755,3062893947,30090050,45510408,-512,-512,25762525.399988115,3621.6000001714565,-1408,0,-3,-0.010674356958722209,-0.006463566527639797,-2474,-2983303000,32408,3958081,1657.052304893304,1518.5654782164363,138.48682667686762,0.7688201499663436,0.774099034633499,-0.005278884667155426,-4.83203125
432,2018-03-09,2018,206785,206785,317972844.44999814,3110408.6166663766,158492,0,136,0.8262253064777405,1.077978699240314,170851,81321441,31443114,49878327,207222,207222,292416919.23333114,3105179.6666663806,160280,0,137,0.8393462084141594,1.0851697030197194,173931,3070961978,31382080,45848031,-437,-437,25555925.216666996,5228.949999995995,-1788,0,-1,-0.013120901936418905,-0.007191003779405403,-3080,-2989640537,61034,4030296,1537.697823584874,1411.1287374570804,126.56908612779353,0.7664579152259593,0.7734699983592476,-0.007012083133288272,-7.048054919908467
433,2018-03-10,2018,206666,206666,318389820.46666664,3108808.816666309,156239,0,172,0.8137574637337556,1.0764021787133717,168176,81222783,31060268,50162515,207113,207113,292954538.9000018,3103947.46666626,158633,0,173,0.8290594989208797,1.082429254946953,171709,3078802399,31009377,45523529,-447,-447,25435281.566664815,4861.350000048988,-2394,0,-1,-0.015302035187124141,-0.00602707623358123,-3533,-2997579616,50891,4638986,1540.6008751641134,1414.4671696127323,126.13370555138113,0.755997599992258,0.7659248815863804,-0.009927281594122372,-7.903803131991052
434,2018-03-11,2018,204548,204548,318920563.21666676,3084303.916666338,154369,0,136,0.8130414377065502,1.0773277018054002,166306,79065379,30223894,48841485,210728,210728,293552702.1000111,3088623.0499994108,157143,0,136,0.8083406096959164,1.0839808327446891,170340,3086897764,30294238,44574987,-6180,-6180,25367861.116655648,-4319.133333072532,-2774,0,0,0.004700828010633873,-0.006653130939288987,-4034,-3007832385,-70344,4266498,1559.1477952200303,1393.0408018868452,166.10699333318507,0.754683497272034,0.7457148551687484,0.008968642103285629,-0.6527508090614886
435,2018-03-12,2018,209229,209229,319643477.76666844,3144257.2666663174,157586,0,106,0.8093380936677068,1.074568806873718,169337,82668880,29187800,53481080,210077,210077,293692165.3000058,3141334.0999995577,159938,0,106,0.8238836236237148,1.0821630881966817,173079,3088542086,29202312,48896062,-848,-848,25951312.466662645,2923.1666667596437,-2352,0,0,-0.014545529956007996,-0.007594281322963692,-3742,-3005873206,-14512,4585018,1527.720716376164,1398.021512588269,129.69920378789516,0.7531747511100277,0.7613303693407655,-0.008155618230737738,-4.412735849056604
436,2018-03-13,2018,210013,210013,320221775.8833297,3178643.6833329434,158954,0,146,0.8167780089803931,1.0791423933968083,171534,83494713,30576308,52918405,210931,210931,294058203.9833389,3174850.616666168,161464,0,147,0.8340594791661603,1.0895865332210166,175929,3089434570,30567958,48546414,-918,-918,26163571.899990797,3793.066666775383,-2510,0,-1,-0.0172814701857672,-0.010444139824208332,-4395,-3005939857,8350,4371991,1524.7712088457843,1394.0966666034813,130.674542242303,0.7568769552361044,0.7654825511660212,-0.00860559592991672,-4.787581699346405
437,2018-03-14,2018,213923,213923,320723779.1999993,3170875.9999995558,162221,0,112,0.8189441995484326,1.0799526571775546,175191,85152993,30196293,54956700,214963,214963,294644641.33333635,3166617.7833327428,164782,0,112,0.834785521229236,1.0890024395868534,179448,3096956541,30191761,50125508,-1040,-1040,26079137.86666292,4258.2166668130085,-2561,0,0,-0.015841321680803433,-0.009049782409298768,-4257,-3011803548,4532,4831192,1499.2486978959685,1370.676076037906,128.57262185806258,0.7583149077004343,0.7665598265748059,-0.00824491887437162,-4.093269230769231
438,2018-03-15,2018,207155,207155,320744072.76666874,3090273.566666214,157061,0,97,0.8195891964953751,1.0809940086972463,169782,90876284,30429910,60446374,207649,207649,294721672.05000526,3085112.349999363,159231,0,98,0.8334882421779075,1.0869303087966435,173073,3101592088,30402867,54606915,-494,-494,26022400.71666348,5161.216666850727,-2170,0,-1,-0.013899045682532418,-0.005936300099397274,-3291,-3010715804,27043,5839459,1548.328897524408,1419.3262286358483,129.00266888855958,0.7581810721440467,0.7668276755486422,-0.008646603404595443,-6.661943319838056
439,2018-03-16,2018,207062,207062,320666661.43333673,3103223.3666661954,157499,0,189,0.8212226289710297,1.0796512993733252,170044,94166043,30392413,63773630,207560,207560,294767744.81666833,3099193.133332778,159690,0,190,0.8355415301599587,1.086010395140587,173425,3106168746,30384913,56534567,-498,-498,25898916.616668403,4030.23333341768,-2191,0,-1,-0.014318901188928979,-0.006359095767261902,-3381,-3012002703,7500,7239063,1548.6504594437258,1420.1567971510326,128.49366229269322,0.7606369106837566,0.7693678936211216,-0.008730982937364962,-6.789156626506024
440,2018-03-17,2018,205632,205632,320426051.23333395,3098914.966666421,155839,0,55,0.8174554544039889,1.078645268514311,168095,100890199,31804492,69085707,206114,206114,294552016.39999986,3095500.8999997512,157973,0,55,0.832316096917247,1.0859577269533434,171552,3108673492,31817235,61530355,-482,-482,25874034.83333409,3414.066666669678,-2134,0,0,-0.014860642513258027,-0.007312458439032277,-3457,-3007783293,-12743,7555352,1558.2499379149838,1429.073310886208,129.17662702877578,0.7578538359788359,0.7664350796161348,-0.008581243637298841,-7.172199170124482
441,2018-03-18,2018,203769,203769,320567175.18333924,3082330.349999549,155416,0,105,0.8276332513777895,1.0851263705152565,168646,102106408,31509953,70596455,204244,204244,294856042.8166775,3079104.766666041,157619,0,105,0.8442989757348929,1.0940495752415782,172443,3115173879,31507487,61678543,-475,-475,25711132.366661727,3225.583333507646,-2203,0,0,-0.01666572435710334,-0.008923204726321687,-3797,-3013067471,2466,8917912,1573.1891268217405,1443.6460450083111,129.54308181342935,0.7627067905324166,0.7717191202679149,-0.009012329735498259,-7.9936842105263155
442,2018-03-19,2018,209530,209530,321197868.3666688,3101878.2333328445,160478,0,62,0.8294993557008387,1.083045651117288,173805,97955379,30988771,66966608,210109,210109,295593638.7500014,3099248.7666661986,162700,0,62,0.8444759624766369,1.0905470190534823,177432,3125907875,31021779,58720912,-579,-579,25604229.61666745,2629.466666645836,-2222,0,0,-0.014976606775798262,-0.007501367936194381,-3627,-3027952496,-33008,8245696,1532.9445347523927,1406.8585293823746,126.08600537001803,0.7658950985539064,0.7743599750605638,-0.008464876506657393,-6.2642487046632125
443,2018-03-20,2018,203877,203877,321390667.25,3098380.183332983,156893,0,116,0.8313640086915097,1.0803286316151903,169496,108453977,32454633,75999344,204294,204294,295905295.5166724,3094177.14999957,158773,0,116,0.8455314399835631,1.0879494624401025,172737,3131993685,32422190,66435414,-417,-417,25485371.733327627,4203.033333412837,-1880,0,0,-0.014167431292053334,-0.0076208308249121615,-3241,-3023539708,32443,9563930,1576.3949207119979,1448.4287131128294,127.96620759916846,0.7695473251028807,0.7771789675663504,-0.007631642463469701,-7.772182254196642
444,2018-03-21,2018,207958,207958,321930646.1166687,3171883.66666615,160285,0,127,0.8303888285134476,1.0773684374707604,172686,111531902,33786889,77745013,208381,208381,296596856.76667535,3167746.933332624,162196,0,129,0.8442228418137897,1.0846136772793462,175920,3142364674,33744180,67954549,-423,-423,25333789.349993348,4136.733333526179,-1911,0,-2,-0.013834013300342063,-0.007245239808585824,-3234,-3030832772,42709,9790464,1548.0560791922826,1423.339252459079,124.71682673320356,0.7707565950816991,0.7783627106118121,-0.007606115530112922,-7.6453900709219855
445,2018-03-22,2018,183765,183765,316806530.8166664,2758481.233333291,144961,0,47,0.8337441841482252,1.0569256558660556,153213,44950770,13641672,31309098,184149,184149,291687259.9166751,2755118.2499998827,147996,0,47,0.8537488664070872,1.0623057379929373,157217,3095111207,13611485,30419945,-384,-384,25119270.899991333,3362.983333408367,-3035,0,0,-0.020004682258862094,-0.00538008212688168,-4004,-3050160437,30187,889153,1723.976441741716,1583.9741726356108,140.00226910610513,0.7888390063396186,0.8036752846879429,-0.01483627834832435,-10.427083333333334
446,2018-03-23,2018,219655,219655,317097910.7500025,3279838.1333327936,166773,0,159,0.8203683048416783,1.080498641866485,180198,107850921,33015389,74835532,220264,220264,292112863.283341,3275349.699999356,168990,0,159,0.8343079214033964,1.087448961477021,183768,3100309308,33043925,65347477,-609,-609,24985047.466661513,4488.433333437424,-2217,0,0,-0.013939616561718049,-0.006950319610536049,-3570,-2992458387,-28536,9488055,1443.6179952653138,1326.1943090261732,117.42368623914058,0.7592497325351119,0.7672157047906148,-0.007965972255502995,-5.862068965517241
447,2018-03-24,2018,220797,220797,317967540.5166613,3291619.999999511,166368,0,155,0.814757446885599,1.081313714175804,179896,107815845,33553245,74262600,221236,221236,293026879.6500046,3286698.633332657,168810,0,157,0.8311802780740942,1.0893134292992168,183887,3111213556,33505606,64683771,-439,-439,24940660.86665666,4921.366666853894,-2442,0,-2,-0.01642283118849519,-0.007999715123412798,-3991,-3003397711,47639,9578829,1440.0899492142614,1324.4990853658746,115.59086384838679,0.7534884984850337,0.7630313330561029,-0.009542834571069192,-9.09111617312073
448,2018-03-25,2018,179067,179067,315116485.61666495,2736659.433333253,139650,0,63,0.8203465741873085,1.0518940207662055,146897,40850223,12956853,27893370,179360,179360,290306771.4166729,2732671.466666541,142494,0,63,0.8404493755575239,1.0578901567785066,150743,3080289522,12926523,26951817,-293,-293,24809714.19999206,3987.96666671196,-2844,0,0,-0.020102801370215362,-0.00599613601230109,-3846,-3039439299,30330,941553,1759.7686096079397,1618.5703134292646,141.19829617867504,0.7798756889879207,0.7944580731489741,-0.014582384161053397,-13.126279863481228
449,2018-03-26,2018,216887,216887,316173151.23332965,3283619.9666661886,166595,0,173,0.8298975964442133,1.0804285842912433,179994,104878323,33253133,71625190,217379,217379,291444931.4500036,3280786.866665899,168898,0,173,0.8448930209450046,1.087413705313279,183662,3094593287,33232890,63066234,-492,-492,24728219.78332603,2833.1000002897345,-2303,0,0,-0.014995424500791277,-0.006985121022035745,-3668,-2989714964,20243,8558956,1457.7782496568705,1340.7225695674542,117.05568008941623,0.7681188821828878,0.7769747767723653,-0.008855894589477442,-7.455284552845528
450,2018-03-27,2018,217323,217323,317237031.3999919,3294506.016666113,166474,0,330,0.833008931406247,1.0874490911493788,181032,109427949,34109494,75318455,217800,217800,292644409.816669,3289996.4999992545,168792,0,334,0.8488337924701629,1.0952888762500452,184876,3109112608,34064077,65549175,-477,-477,24592621.583322942,4509.516666858457,-2318,0,-4,-0.015824861063915896,-0.007839785100666408,-3844,-2999684659,45417,9769280,1459.7489975750009,1343.6382452555968,116.11075231940413,0.7660210838245377,0.7749862258953168,-0.008965142070779142,-8.058700209643606
451,2018-03-28,2018,217385,217385,318119982.29999906,3282695.066666055,165756,0,116,0.8312901074131339,1.0902169453895978,180710,106667001,33772969,72894032,217999,217999,293577806.41667676,3278466.6666658637,167967,0,116,0.8451690145367781,1.0969178469580245,184246,3120314071,33734983,63824235,-614,-614,24542175.8833223,4228.400000191294,-2211,0,0,-0.013878907123644146,-0.0067009015684267315,-3536,-3013647070,37986,9069797,1463.3943570163492,1346.6933628900902,116.70099412625905,0.7624997124916623,0.7704943600658719,-0.007994647574209646,-5.758957654723127
452,2018-03-29,2018,217780,217780,318964613.4833357,3271930.1666660556,165983,0,178,0.833088437873078,1.0930637474922167,181430,106804230,33914965,72889265,218274,218274,294412888.78333515,3267647.666665904,168178,0,178,0.8465644098701651,1.098734673976373,184783,3131250418,33880843,63663322,-494,-494,24551724.700000525,4282.50000015134,-2195,0,0,-0.013475971997087166,-0.005670926484156347,-3353,-3024446188,34122,9225943,1464.6184841736417,1348.822529404946,115.79595476869576,0.7621590596014326,0.7704903011810843,-0.008331241579651705,-6.787449392712551
453,2018-03-30,2018,217929,217929,319801841.083329,3286445.483332953,166268,0,113,0.8341845279884753,1.0933733490509248,181793,106966321,33839805,73126516,218600,218600,295289332.8166687,3281446.966666001,168605,0,113,0.849638609332111,1.1015746863971938,185731,3144513145,33814913,63356041,-671,-671,24512508.266660333,4998.516666952055,-2337,0,0,-0.015454081343635684,-0.008201337346269044,-3938,-3037546824,24892,9770475,1467.458856248269,1350.8203697011377,116.63848654713138,0.7629457300313405,0.7712946020128087,-0.008348871981468275,-5.868852459016393
454,2018-03-31,2018,216678,216678,320416902.19999456,3249453.5666661956,164326,0,394,0.8315749637711233,1.0965032922361737,180184,104502324,33370067,71132257,217116,217116,295988892.53333795,3245455.3999993126,166664,0,394,0.8480673925459088,1.104791676666836,184129,3155981692,33348973,61857815,-438,-438,24428009.666656613,3998.166666883044,-2338,0,0,-0.016492428774785517,-0.008288384430662266,-3945,-3051479368,21094,9274442,1478.769889882658,1363.2753575661764,115.49453231648158,0.7583880227803469,0.7676265222277492,-0.009238499447402293,-9.006849315068493
